,Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Diamond Princess,District of Columbia,Florida,Georgia,Grand Princess,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
3/21/2021,511460,61165,0,836253,328655,3692354,450630,296691,92287,49,43229,2008349,1045694,103,7780,29830,177420,1221863,677905,345785,301519,420828,439737,48464,400023,614668,691070,505224,302837,575253,103060,206388,301178,80543,865886,189731,1782769,895263,101651,157,999750,435755,161531,991413,104516,133039,541582,115867,798621,2754616,381629,17740,2858,604904,354782,137826,629407,55581
3/22/2021,511779,61517,0,836737,328707,3694455,450934,299667,92429,49,43383,2011211,1046382,103,7784,29915,177760,1223083,678416,346217,301898,421121,441066,48642,400705,615874,696838,506376,302932,575562,103098,206571,301334,80750,869037,189893,1785565,898102,101701,157,1001194,436730,161706,993686,104743,134039,542203,115972,801645,2757552,381788,17839,2858,605967,355986,138102,629787,55730
3/23/2021,511789,61694,0,837244,328946,3696647,452304,300565,92609,49,43488,2016513,1048173,103,7789,29916,178119,1224915,679079,346984,301927,421999,441771,48773,401427,617695,701378,507231,303238,576071,103452,206707,301481,81132,873840,190064,1788874,899164,101865,158,1002822,436929,162016,997356,104888,134336,542912,116100,803104,2762270,382171,17933,2876,607234,356536,138429,629787,55799
3/24/2021,512711,61914,0,837849,329177,3699421,453520,302022,92819,49,43595,2021656,1049397,103,7789,29974,178544,1227708,680046,347592,302497,422694,442221,48972,402600,619816,706550,508541,303625,576914,103666,206939,301727,81521,877936,190275,1816518,901262,102001,158,1004670,437439,162383,1001967,104966,134807,543925,116370,804492,2766259,382733,18028,2876,608704,357499,138818,631301,55887
3/25/2021,513138,62063,0,837987,329511,3702261,454893,303510,93038,49,43669,2027429,1051361,103,7794,30095,178887,1229898,680998,348498,302549,423414,442620,49190,403982,622226,712393,510398,303942,578148,103830,207227,302171,82039,881882,190491,1825069,903374,102198,159,1006171,437821,162804,1005649,105226,135290,545254,116624,806011,2769451,383260,18215,2877,610263,358606,139251,632123,55920
3/26/2021,513580,62255,0,838558,329695,3705790,456302,305210,93325,49,43825,2033179,1053020,103,7797,30265,179204,1232900,682099,349057,302988,424055,443069,49443,405343,624986,718455,512097,304210,579058,103980,207667,302616,82374,887481,190716,1833128,905528,102382,159,1008913,438295,163294,1010681,105625,135775,546670,116833,806792,2776370,383713,18498,2888,612062,359666,139750,632945,56046
3/27/2021,514072,62263,0,839334,329860,3708874,457597,305210,93701,49,44051,2039062,1054430,103,7800,30377,179428,1235578,683076,349554,302988,424666,443069,49653,406709,627556,723700,513833,304420,579654,104097,208118,302918,82745,892143,190887,1841822,905528,102536,159,1010603,438306,163702,1016425,105893,135775,548114,117081,806792,2779464,384173,18623,2907,613974,361115,140316,633663,56046
3/28/2021,514391,62264,0,839888,329929,3711287,458554,305210,94062,49,44175,2044005,1055256,103,7800,30479,179428,1237828,684020,349714,302988,425024,443069,49850,408044,629531,723700,515058,304616,580080,104128,208424,303061,83027,896652,191048,1850732,905528,102583,159,1011622,438319,163952,1016791,106488,135775,549199,117244,806792,2782735,384562,18820,2907,615366,361115,140613,634133,56046
3/29/2021,514619,62265,0,840492,330008,3713543,459361,308439,94402,49,44248,2047379,1056421,103,7804,30579,179763,1239589,684733,350219,303418,425333,443905,50030,409075,631031,732938,516608,304695,580417,104163,208553,303273,83340,900273,191230,1859474,910833,102639,159,1013119,439210,164164,1020794,106935,136419,550068,117336,809692,2786219,384756,19002,2907,616509,362385,140991,634453,56190
3/30/2021,514980,62901,0,841078,330186,3715681,460318,310056,94573,49,44413,2052441,1057741,103,7805,30654,180076,1241993,685453,350756,303443,426073,444414,50253,409978,633081,739244,517881,304858,580980,104321,208912,303494,83714,905144,191377,1865349,912203,102880,159,1015577,439340,164570,1026082,107105,136765,550669,117495,810529,2789428,385127,19109,2907,617941,363235,141322,635314,56236
3/31/2021,515388,62901,0,841811,330398,3718228,462081,310624,94802,49,44513,2057735,1059548,103,7807,30754,180536,1244585,686497,351402,303940,426876,444933,50504,411344,635580,746351,519529,305146,581680,104552,209346,303762,84176,908816,191652,1873138,914132,103091,159,1017566,439740,165012,1030498,107470,137329,551630,117759,811842,2791910,385641,19275,2907,618976,364486,141738,636041,56310
4/1/2021,515866,63298,0,842192,330609,3720848,463685,312468,95188,49,44656,2064525,1060973,103,7810,30867,180897,1248111,687713,352137,303962,427842,445469,50788,412928,638339,753449,521667,305417,582380,104725,209896,304112,84539,914422,191945,1882308,916159,103299,159,1020041,440164,165524,1034432,107980,137848,552681,117989,813614,2797010,386128,19523,2931,620801,365762,142233,636908,56389
4/2/2021,516266,63501,0,843132,330753,3725709,465330,313956,95590,49,44807,2071015,1062555,103,7812,31129,181181,1251346,688916,352714,304429,428527,445469,51189,414385,640779,759600,524203,305701,583131,104853,211239,304454,85010,918951,192152,1890346,916159,103460,159,1021718,440545,166013,1038504,108772,138255,554031,118186,813614,2799375,386550,19755,2931,622339,367115,142653,637801,56447
4/3/2021,516615,63501,0,843838,330970,3727194,466901,313956,96077,49,44932,2077032,1063680,103,7816,31241,181181,1254185,689965,353207,304429,429106,445469,51470,415660,643232,768892,526267,305991,583691,105035,211570,304916,85448,923396,192152,1898101,916159,103577,159,1024011,440547,166480,1043828,109407,138255,555274,118361,813614,2801218,386997,19905,2931,623881,368403,143106,638590,56447
4/4/2021,516809,63501,0,844302,331054,3728914,468121,313956,96376,49,45037,2081826,1064554,103,7816,31337,181181,1256634,690910,353362,304429,429106,445469,51765,417329,643232,768892,526267,306088,584228,105142,211812,305176,85846,927195,192152,1905737,916159,103638,159,1024011,440547,166882,1046814,109833,138255,555274,118361,813614,2802225,387341,20149,2939,625148,368403,143456,639227,56447
4/5/2021,516918,64001,0,844910,331098,3732365,468988,316655,96577,49,45112,2085306,1065197,103,7823,31430,181836,1258736,691625,353829,304784,429511,446737,51986,418188,646220,779974,527650,306158,584555,105142,211958,305357,86125,930026,192595,1912396,922560,103714,159,1026929,441436,167128,1050738,110022,139173,556469,118517,817022,2806908,387514,20267,2945,626171,370017,143733,639553,56529
4/6/2021,517114,64081,0,845480,331261,3734771,470254,317729,96806,49,45234,2090862,1066671,103,7825,31489,182182,1261667,692240,354557,304793,429841,446955,52277,419055,648023,786123,530662,306341,585131,105333,212257,305652,86521,933736,192773,1918437,923430,103974,159,1028800,440142,167658,1055606,110233,139549,557803,118680,818008,2811270,387814,20373,2945,627605,370652,144010,640704,56619
4/7/2021,517452,64303,0,846230,331505,3737191,472168,318767,97042,49,45328,2096747,1068199,103,7828,31565,182531,1265457,693452,354829,305323,430860,447655,52677,420526,650573,795492,532658,306611,585906,105526,212785,305929,86935,937979,192989,1925080,924810,104167,160,1030864,441906,168128,1060249,110679,140025,558631,118975,819505,2815110,388426,20442,2954,629155,372170,144374,641642,56700
4/8/2021,517916,64531,0,846900,331704,3739955,474053,319779,97404,49,45498,2104686,1069689,103,7830,31687,182841,1269196,694836,355454,305345,431487,448104,52996,421823,652966,804031,535182,306851,586698,105750,213188,306315,87441,942311,193247,1933807,926897,104364,160,1033606,442389,168795,1064693,111760,140534,559597,119197,820965,2819600,388909,20669,2971,631083,373212,144820,642757,56802
4/9/2021,518234,64782,0,848202,331882,3745076,475989,321586,97784,49,45634,2111807,1071130,103,7833,31862,183153,1273200,696175,356073,305773,432220,448838,53434,423663,655278,812865,537828,307094,587476,105974,213574,306952,87978,946504,193368,1942469,929406,104488,160,1035552,442805,169338,1069849,113200,141097,560762,119467,822085,2822889,389353,20815,2971,632625,374794,145299,643951,56873
4/10/2021,518588,64782,0,849021,332053,3750343,477443,321586,98203,49,45762,2118713,1072700,103,7835,31975,183153,1276830,697533,356823,305773,432720,448838,53745,425247,657578,820404,540277,307332,588146,106142,214010,307704,88446,950103,193368,1949964,929406,104701,160,1037600,442805,170085,1074033,114197,141097,561773,119705,822085,2825551,389760,20965,2971,634325,376230,145754,644901,56873
4/11/2021,518899,64782,0,849561,332153,3753394,478678,321586,98570,49,45830,2124233,1073792,103,7837,32067,183153,1279772,698692,357019,305773,433085,448838,53960,426730,659569,820404,542053,307449,588626,106183,214207,308024,88854,953490,193368,1956594,929406,104745,160,1039455,442805,170568,1077353,115299,141097,562691,119705,822085,2826977,390104,21202,2971,635552,376230,146169,645514,56873
4/12/2021,519071,65180,0,850236,332222,3755152,479590,324571,98925,49,45903,2125846,1074731,103,7842,32137,183691,1282205,699823,357197,306262,433352,449827,54256,427715,661101,830957,544046,307519,588962,106253,214351,308343,89229,955958,193987,1962225,935061,104808,160,1041389,443773,170850,1081228,116378,141097,563427,119892,824914,2831972,390289,21291,3005,636862,377952,146462,645964,56988
4/13/2021,520503,65336,0,850846,332446,3757807,481494,325689,99135,49,46016,2134914,1076644,103,7847,32200,183910,1285398,700775,357739,306263,434148,450279,54827,428799,662699,841234,545404,307836,589626,106426,214682,308755,89605,959921,194164,1967248,936425,105039,160,1043729,443882,171398,1087324,117366,142774,564128,120154,826371,2837160,390647,21388,3005,638910,379056,146790,647091,57070
4/14/2021,520780,65536,0,851265,332666,3760110,483820,327298,99515,49,46209,2141686,1078379,103,7851,32271,184347,1288934,701971,358395,306886,434922,450673,55374,430351,664943,850583,547101,308111,590452,106631,215074,309150,89983,963484,194378,1973308,938784,105215,160,1045945,444228,172206,1093637,117836,143251,564931,120379,827579,2840869,391177,21488,3005,640211,380339,147203,648094,57127
4/15/2021,521201,65730,0,851725,332949,3762773,485318,328000,99915,49,46315,2148448,1079979,103,7856,32366,184557,1292515,703345,358873,306888,435743,451476,55954,431795,667066,857774,549830,308521,591207,106823,215383,309699,90525,967442,194605,1980337,941218,105380,161,1048109,444590,172931,1098745,118936,143740,566018,120613,829114,2843929,391633,21664,3028,641626,381725,147596,649178,57203
4/16/2021,521623,65921,0,852570,333186,3765802,487578,329062,100322,49,46449,2155744,1081629,103,7859,32548,184769,1296381,704632,359260,307407,436445,451955,56525,433359,669282,867624,552117,308737,592054,106941,215792,310235,90910,971782,194868,1986681,943693,105557,162,1050112,444863,173626,1104341,120571,144149,567277,120856,830484,2847101,392096,21803,3028,643220,383894,148071,650081,57267
4/17/2021,522131,65921,0,853050,333407,3768607,489028,329062,100777,49,46579,2162067,1083300,103,7865,32647,184769,1299575,707111,359765,307407,437037,451955,56939,434859,671250,873700,554536,309029,583562,107089,216297,310235,91279,975704,194868,1993271,943693,105696,162,1052099,444863,174501,1108718,121701,144149,568258,121056,830484,2849072,392509,21869,3028,644828,385549,148517,650949,57267
4/18/2021,522401,65921,0,853761,333452,3770690,490289,329062,101158,49,46662,2168901,1084272,103,7869,32758,184769,1302241,708067,360054,307407,437312,451955,57285,436028,672657,873700,556381,309186,583941,107145,216473,310235,91586,978853,194868,1998912,943693,105754,162,1053175,444863,175121,1111426,123049,144149,569279,121056,830484,2850575,392757,22016,3028,646133,385549,148887,651545,57267
4/19/2021,522512,66370,0,854453,333511,3772424,491066,331401,101547,49,46740,2173138,1085161,103,7879,32823,185227,1304200,708779,360345,307816,437543,453351,57545,436659,673974,882871,557665,309223,584326,107202,216613,310933,91783,981036,195478,2003938,949366,105805,162,1054807,445650,175592,1114618,124140,144966,570032,121189,835842,2855052,392957,22112,3041,647111,386920,149147,651948,57378
4/20/2021,523955,66479,0,855155,333709,3774772,493029,332139,101707,49,46869,2178783,1086473,103,7884,32867,185465,1306787,709455,360784,307816,438147,453711,57965,437584,675162,889472,558850,309585,584983,107379,217108,311314,92053,983875,195615,2008514,950566,106042,162,1056606,445725,176157,1119655,124695,145358,570606,121360,836563,2859892,393272,22112,3041,648347,388718,149462,652879,57456
4/21/2021,524367,66680,0,855804,334061,3777348,494521,332995,101993,49,46941,2184354,1087791,103,7897,32938,185759,1309552,710607,361423,308399,438927,454377,58465,438789,676758,895445,560450,309818,585701,107537,217596,311750,92395,987350,195783,2012806,952529,106218,162,1058395,445963,177134,1124194,125212,145647,571369,121517,837833,2864319,393862,22238,3044,649608,390214,149888,653670,57518
4/22/2021,525049,66909,0,856451,334222,3779378,496882,333732,102267,49,47040,2191038,1089497,103,7909,33035,185993,1312722,711787,361900,308405,439551,455000,58868,439992,678386,900956,562420,310137,586510,107718,217905,312278,92911,990580,195990,2018044,954765,106385,162,1060119,446246,178110,1128284,126384,146028,572248,121651,839841,2867748,394334,22325,3068,650981,391839,150288,654510,57613
4/23/2021,525477,67059,0,857347,334458,3781239,498758,334766,102593,49,47141,2196502,1091339,103,7911,33178,186183,1316091,712858,362334,308883,440149,455541,59239,441155,680007,906596,564584,310349,587348,107873,218197,312840,93231,993414,196221,2022891,956932,106537,164,1061907,446550,179120,1132319,127450,146324,573225,121850,841049,2870407,394678,22416,3080,652321,393594,150693,655410,57696
4/24/2021,525898,67059,0,858076,334642,3783412,500675,334766,102927,49,47219,2203913,1092852,103,7915,33229,186183,1318998,713959,362729,308883,440631,455541,59612,442351,681570,911800,566687,310349,588133,108048,218580,312840,93542,996197,196221,2027029,956932,106656,164,1063433,446550,179930,1136008,128459,146324,574226,121986,841049,2872756,395150,22479,3080,653326,395312,151068,656061,57696
4/25/2021,526131,67059,0,858737,334706,3784864,502242,334766,103222,49,47323,2208584,1093768,103,7915,33351,186183,1321033,714786,362924,308883,440955,455541,59776,443257,682784,911800,568243,310349,588517,108097,218732,312840,93821,997891,196221,2031093,956932,106688,164,1064306,446550,180700,1138602,129203,146324,574985,121986,841049,2873995,395431,22576,3080,654210,395312,151382,656526,57696
4/26/2021,526348,67509,0,859487,334769,3786571,503254,336933,103459,49,47378,2212097,1094580,103,7923,33418,186725,1323170,715468,363162,309371,441166,456432,60005,443814,683665,918880,569440,310987,588801,108111,218832,313680,93821,988886,196844,2034102,962623,106809,164,1065702,447278,181321,1141337,130037,146960,575515,122080,843059,2878438,395677,22617,3090,654929,397417,151671,656932,57818
4/27/2021,526707,67647,0,860169,334998,3788368,505268,337340,103603,49,47471,2217368,1095879,103,7939,33468,187014,1325726,716306,363530,309371,441880,456884,60430,444491,684630,923464,570518,311159,589372,108287,219090,314085,94203,991010,196997,2037414,963771,106998,164,1067262,447393,182040,1144960,130361,147220,575956,122228,844246,2882423,396004,22675,3093,656020,398509,151848,657872,57883
4/28/2021,527083,67834,0,860772,335289,3790051,506405,337961,103844,49,47533,2222546,1097279,103,7951,33537,187269,1328454,717564,364036,310011,442618,457326,60691,445493,686243,928407,572025,311493,590175,108489,219341,314475,94405,993123,197218,2040448,965536,107154,164,1068985,447642,182916,1148513,130671,147601,576639,122398,845380,2886638,396522,22723,3098,657154,400149,152301,658696,57999
4/29/2021,527513,68002,0,861653,335529,3792010,509194,338447,104038,49,47614,2228212,1098723,103,7959,33659,187479,1331848,718948,364486,310014,443408,457896,60945,446459,687638,932604,573938,311654,590973,108663,219559,314928,94676,995365,197447,2044345,967521,107298,164,1070771,447931,183830,1151913,131437,147897,577550,122532,846472,2890257,396985,22824,3098,658341,401718,152733,659600,58069
4/30/2021,527922,68148,0,862497,335725,3794267,510966,339233,104405,49,47697,2233518,1100187,103,7964,33851,187656,1335055,720425,364844,310600,444127,458581,61213,447401,688973,936467,575812,311900,591637,108817,219826,315438,94886,997223,197733,2048150,969752,107473,164,1072312,448305,184812,1156326,131956,148186,578659,122660,847430,2893928,397323,22952,3125,659590,403040,153128,660450,58142
