GEO_ID,STATE,COUNTY,NAME,POPUNI,PRED0_E,PRED0_M,PRED0_PE,PRED0_PM,PRED12_E,PRED12_M,PRED12_PE,PRED12_PM,PRED3_E,PRED3_M,PRED3_PE,PRED3_PM
0500000US20005,20,005,"Atchison County, Kansas",15017,6845,1678,45.58,11.18,4912,1684,32.71,11.21,3260,1379,21.71,9.18
0500000US20007,20,007,"Barber County, Kansas",4427,1372,500,30.99,11.30,1924,507,43.46,11.45,1131,424,25.55,9.59
0500000US20009,20,009,"Barton County, Kansas",25452,9441,2897,37.09,11.38,10649,2897,41.84,11.38,5362,2355,21.07,9.25
0500000US20011,20,011,"Bourbon County, Kansas",14316,5000,1547,34.93,10.80,5635,1559,39.36,10.89,3681,1293,25.71,9.03
0500000US20013,20,013,"Brown County, Kansas",9550,3355,929,35.13,9.73,4028,951,42.18,9.95,2167,821,22.69,8.59
0500000US20015,20,015,"Butler County, Kansas",65175,25849,6342,39.66,9.73,26754,6262,41.05,9.61,12572,4800,19.29,7.36
0500000US20017,20,017,"Chase County, Kansas",2542,972,306,38.24,12.05,999,312,39.30,12.28,571,270,22.46,10.61
0500000US20019,20,019,"Chautauqua County, Kansas",3250,705,366,21.69,11.26,1582,378,48.68,11.64,963,338,29.63,10.40
0500000US20021,20,021,"Cherokee County, Kansas",19921,7473,2089,37.51,10.49,7925,2108,39.78,10.58,4523,1769,22.70,8.88
0500000US20023,20,023,"Cheyenne County, Kansas",2657,1028,330,38.69,12.41,1125,338,42.34,12.73,504,294,18.97,11.07
0500000US20025,20,025,"Clark County, Kansas",1994,760,242,38.11,12.15,738,246,37.01,12.34,496,209,24.87,10.46
0500000US20027,20,027,"Clay County, Kansas",7985,2774,914,34.74,11.44,3094,926,38.75,11.59,2117,785,26.51,9.83
0500000US20029,20,029,"Cloud County, Kansas",8519,3220,969,37.80,11.37,2995,976,35.16,11.45,2304,819,27.05,9.62
0500000US20031,20,031,"Coffey County, Kansas",8173,3392,789,41.50,9.66,3228,794,39.50,9.72,1553,664,19.00,8.12
0500000US20033,20,033,"Comanche County, Kansas",1700,614,223,36.12,13.09,469,228,27.59,13.42,617,200,36.29,11.75
0500000US20035,20,035,"Cowley County, Kansas",33462,11964,3354,35.75,10.02,14293,3423,42.71,10.23,7205,2877,21.53,8.60
0500000US20037,20,037,"Crawford County, Kansas",37604,13996,3858,37.22,10.26,15268,3851,40.60,10.24,8340,3114,22.18,8.28
0500000US20039,20,039,"Decatur County, Kansas",2825,1168,358,41.35,12.68,1066,367,37.73,12.98,591,324,20.92,11.48
0500000US20041,20,041,"Dickinson County, Kansas",18392,7325,1897,39.83,10.31,7456,1909,40.54,10.38,3611,1581,19.63,8.60
0500000US20043,20,043,"Doniphan County, Kansas",7248,2349,780,32.41,10.76,3256,783,44.92,10.81,1643,648,22.67,8.93
0500000US20045,20,045,"Douglas County, Kansas",114221,49622,12698,43.44,11.12,45862,12539,40.15,10.98,18737,9659,16.40,8.46
0500000US20047,20,047,"Edwards County, Kansas",2793,772,320,27.64,11.47,1264,332,45.26,11.89,757,285,27.10,10.22
0500000US20049,20,049,"Elk County, Kansas",2524,560,280,22.19,11.10,1352,290,53.57,11.49,612,256,24.25,10.13
0500000US20051,20,051,"Ellis County, Kansas",27782,12374,3363,44.54,12.10,10570,3318,38.05,11.94,4838,2611,17.41,9.40
0500000US20053,20,053,"Ellsworth County, Kansas",5235,1926,573,36.79,10.95,2119,581,40.48,11.11,1190,498,22.73,9.51
0500000US20055,20,055,"Finney County, Kansas",36069,11340,4463,31.44,12.37,15747,4766,43.66,13.21,8982,4043,24.90,11.21
0500000US20057,20,057,"Ford County, Kansas",33278,10424,3987,31.32,11.98,15495,4264,46.56,12.81,7359,3654,22.11,10.98
0500000US20059,20,059,"Franklin County, Kansas",25192,10147,2582,40.28,10.25,10050,2561,39.89,10.17,4995,2035,19.83,8.08
0500000US20061,20,061,"Geary County, Kansas",31533,12783,3560,40.54,11.29,12755,3649,40.45,11.57,5995,2955,19.01,9.37
0500000US20063,20,063,"Gove County, Kansas",2628,1155,286,43.95,10.87,900,289,34.25,10.99,573,245,21.80,9.32
0500000US20065,20,065,"Graham County, Kansas",2482,968,299,39.00,12.03,983,307,39.61,12.37,531,268,21.39,10.80
0500000US20067,20,067,"Grant County, Kansas",7128,2667,997,37.42,13.99,3383,1064,47.46,14.93,1078,899,15.12,12.61
0500000US20069,20,069,"Gray County, Kansas",5988,1837,647,30.68,10.81,2819,653,47.08,10.90,1332,523,22.24,8.74
0500000US20071,20,071,"Greeley County, Kansas",1232,365,174,29.63,14.12,640,177,51.95,14.38,227,147,18.43,11.96
0500000US20073,20,073,"Greenwood County, Kansas",5956,2183,632,36.65,10.60,2321,644,38.97,10.81,1452,554,24.38,9.29
0500000US20075,20,075,"Hamilton County, Kansas",2539,979,353,38.56,13.90,1004,368,39.54,14.49,556,302,21.90,11.90
0500000US20077,20,077,"Harper County, Kansas",5436,1695,585,31.18,10.76,2610,594,48.01,10.92,1131,506,20.81,9.31
0500000US20079,20,079,"Harvey County, Kansas",33645,13356,3261,39.70,9.69,14172,3256,42.12,9.68,6117,2626,18.18,7.81
0500000US20081,20,081,"Haskell County, Kansas",3965,1281,471,32.31,11.88,2238,486,56.44,12.24,446,400,11.25,10.08
0500000US20083,20,083,"Hodgeman County, Kansas",1794,784,229,43.70,12.74,687,234,38.29,13.05,323,200,18.00,11.15
0500000US20085,20,085,"Jackson County, Kansas",13117,4125,1227,31.45,9.35,6182,1248,47.13,9.51,2810,1054,21.42,8.04
0500000US20087,20,087,"Jefferson County, Kansas",19024,8782,1786,46.16,9.39,7040,1784,37.01,9.38,3202,1446,16.83,7.60
0500000US20089,20,089,"Jewell County, Kansas",2877,757,314,26.31,10.90,1465,323,50.92,11.23,655,284,22.77,9.85
0500000US20091,20,091,"Johnson County, Kansas",600662,296498,63552,49.36,10.58,221233,62971,36.83,10.48,82931,48611,13.81,8.09
0500000US20093,20,093,"Kearny County, Kansas",3832,1060,503,27.66,13.13,2102,521,54.85,13.61,670,437,17.48,11.41
0500000US20095,20,095,"Kingman County, Kansas",7108,2946,796,41.45,11.20,2766,800,38.91,11.26,1396,670,19.64,9.42
0500000US20097,20,097,"Kiowa County, Kansas",2378,815,288,34.27,12.10,966,294,40.62,12.38,597,252,25.11,10.61
0500000US20099,20,099,"Labette County, Kansas",19570,6418,2008,32.80,10.26,7711,2028,39.40,10.36,5441,1684,27.80,8.61
0500000US20101,20,101,"Lane County, Kansas",1532,473,220,30.87,14.34,759,225,49.54,14.66,300,190,19.58,12.40
0500000US20103,20,103,"Leavenworth County, Kansas",76429,32539,7735,42.57,10.12,32261,7670,42.21,10.04,11629,5842,15.22,7.64
0500000US20105,20,105,"Lincoln County, Kansas",2961,1096,352,37.01,11.90,1144,358,38.64,12.07,721,306,24.35,10.33
0500000US20107,20,107,"Linn County, Kansas",9675,3380,983,34.94,10.16,4299,992,44.43,10.25,1996,828,20.63,8.56
0500000US20109,20,109,"Logan County, Kansas",2794,916,368,32.78,13.16,1104,371,39.51,13.26,774,307,27.70,10.99
0500000US20111,20,111,"Lyon County, Kansas",32133,11060,3645,34.42,11.34,12629,3687,39.30,11.47,8444,3009,26.28,9.36
0500000US20113,20,113,"McPherson County, Kansas",28180,12736,2917,45.20,10.35,10379,2890,36.83,10.26,5065,2320,17.97,8.23
0500000US20115,20,115,"Marion County, Kansas",11479,3904,1077,34.01,9.38,4803,1091,41.84,9.51,2772,938,24.15,8.17
0500000US20117,20,117,"Marshall County, Kansas",9689,3922,1021,40.48,10.54,3844,1027,39.67,10.60,1923,851,19.85,8.79
0500000US20119,20,119,"Meade County, Kansas",3984,1505,492,37.78,12.35,1756,504,44.08,12.64,723,423,18.15,10.61
0500000US20121,20,121,"Miami County, Kansas",34179,14304,3495,41.85,10.23,13724,3489,40.15,10.21,6151,2816,18.00,8.24
0500000US20123,20,123,"Mitchell County, Kansas",5860,2492,694,42.53,11.85,2094,702,35.73,11.97,1274,598,21.74,10.20
0500000US20125,20,125,"Montgomery County, Kansas",31090,10078,3290,32.42,10.58,13145,3371,42.28,10.84,7867,2892,25.30,9.30
0500000US20127,20,127,"Morris County, Kansas",5616,2386,596,42.49,10.61,2379,605,42.36,10.77,851,513,15.15,9.13
0500000US20129,20,129,"Morton County, Kansas",2578,1146,343,44.45,13.30,959,357,37.20,13.84,473,310,18.35,12.01
0500000US20131,20,131,"Nemaha County, Kansas",10225,4469,998,43.71,9.76,3861,998,37.76,9.76,1895,822,18.53,8.04
0500000US20133,20,133,"Neosho County, Kansas",15766,5364,1634,34.02,10.36,6430,1650,40.78,10.46,3972,1367,25.19,8.67
0500000US20135,20,135,"Ness County, Kansas",2747,1049,310,38.19,11.27,1040,319,37.86,11.63,658,279,23.95,10.16
0500000US20137,20,137,"Norton County, Kansas",4631,1702,584,36.75,12.61,1844,592,39.82,12.78,1085,505,23.43,10.90
0500000US20139,20,139,"Osage County, Kansas",15932,5046,1541,31.67,9.67,6541,1547,41.06,9.71,4345,1273,27.27,7.99
0500000US20141,20,141,"Osborne County, Kansas",3416,1458,391,42.68,11.43,1081,394,31.65,11.54,877,338,25.67,9.89
0500000US20143,20,143,"Ottawa County, Kansas",5664,2154,632,38.03,11.17,2272,635,40.11,11.21,1238,527,21.86,9.30
0500000US20145,20,145,"Pawnee County, Kansas",5824,1856,757,31.87,13.00,2224,777,38.19,13.35,1744,697,29.95,11.97
0500000US20147,20,147,"Phillips County, Kansas",5223,2314,592,44.30,11.34,1733,602,33.18,11.52,1176,516,22.52,9.87
0500000US20149,20,149,"Pottawatomie County, Kansas",24359,10585,2259,43.45,9.27,9806,2246,40.26,9.22,3968,1741,16.29,7.15
0500000US20151,20,151,"Pratt County, Kansas",8931,3206,1013,35.90,11.34,3891,1028,43.57,11.51,1834,867,20.54,9.71
0500000US20153,20,153,"Rawlins County, Kansas",2530,549,313,21.70,12.38,1149,323,45.42,12.78,832,283,32.89,11.17
0500000US20155,20,155,"Reno County, Kansas",59676,21882,6381,36.67,10.69,24449,6385,40.97,10.70,13345,5207,22.36,8.73
0500000US20157,20,157,"Republic County, Kansas",4636,1481,496,31.95,10.71,1773,508,38.24,10.95,1382,446,29.81,9.61
0500000US20159,20,159,"Rice County, Kansas",9020,3454,977,38.29,10.83,3547,999,39.32,11.07,2019,842,22.38,9.33
0500000US20161,20,161,"Riley County, Kansas",68667,25691,7640,37.41,11.13,30558,7618,44.50,11.09,12418,5662,18.08,8.25
0500000US20163,20,163,"Rooks County, Kansas",4909,2116,546,43.10,11.12,1885,551,38.40,11.21,908,461,18.50,9.39
0500000US20165,20,165,"Rush County, Kansas",3036,1213,344,39.95,11.32,1283,349,42.26,11.48,540,299,17.79,9.86
0500000US20167,20,167,"Russell County, Kansas",6845,3056,903,44.65,13.19,2435,919,35.57,13.42,1354,784,19.78,11.45
0500000US20169,20,169,"Saline County, Kansas",53462,20391,6061,38.14,11.34,22697,6085,42.45,11.38,10374,4977,19.40,9.31
0500000US20171,20,171,"Scott County, Kansas",4804,1377,672,28.66,14.00,2480,690,51.62,14.37,947,582,19.71,12.11
0500000US20173,20,173,"Sedgwick County, Kansas",512501,198879,54721,38.81,10.68,211673,55279,41.30,10.79,101949,43933,19.89,8.57
0500000US20175,20,175,"Seward County, Kansas",21095,5483,2594,25.99,12.30,9949,2844,47.16,13.48,5663,2464,26.85,11.68
0500000US20177,20,177,"Shawnee County, Kansas",174808,65845,18302,37.67,10.47,72846,18444,41.67,10.55,36117,15051,20.66,8.61
0500000US20179,20,179,"Sheridan County, Kansas",2521,877,295,34.79,11.72,1038,300,41.17,11.88,606,252,24.04,9.99
0500000US20181,20,181,"Sherman County, Kansas",5864,2636,901,44.95,15.37,1999,915,34.09,15.60,1229,757,20.96,12.90
0500000US20183,20,183,"Smith County, Kansas",3582,1389,387,38.78,10.81,1428,395,39.87,11.04,765,343,21.36,9.56
0500000US20185,20,185,"Stafford County, Kansas",4156,1560,456,37.54,10.97,1707,467,41.07,11.25,889,398,21.39,9.58
0500000US20187,20,187,"Stanton County, Kansas",1981,596,296,30.09,14.96,772,312,38.97,15.72,613,264,30.94,13.34
0500000US20189,20,189,"Stevens County, Kansas",5472,1733,731,31.67,13.36,2479,769,45.30,14.05,1260,649,23.03,11.87
0500000US20191,20,191,"Sumner County, Kansas",22728,7588,2189,33.39,9.63,10360,2199,45.58,9.67,4780,1803,21.03,7.93
0500000US20193,20,193,"Thomas County, Kansas",7540,3164,1015,41.96,13.46,2920,1018,38.73,13.50,1456,834,19.31,11.06
0500000US20195,20,195,"Trego County, Kansas",2791,1084,364,38.84,13.04,1196,370,42.85,13.27,511,321,18.31,11.52
0500000US20197,20,197,"Wabaunsee County, Kansas",6931,2862,679,41.29,9.80,2729,684,39.37,9.87,1340,567,19.33,8.18
0500000US20199,20,199,"Wallace County, Kansas",1518,596,192,39.26,12.65,685,196,45.13,12.92,237,167,15.61,10.99
0500000US20201,20,201,"Washington County, Kansas",5406,1718,526,31.78,9.73,2467,532,45.63,9.84,1221,450,22.59,8.33
0500000US20203,20,203,"Wichita County, Kansas",2119,626,311,29.54,14.67,1032,325,48.70,15.34,461,278,21.76,13.11
0500000US20205,20,205,"Wilson County, Kansas",8483,2407,947,28.37,11.16,3951,956,46.58,11.27,2125,800,25.05,9.43
0500000US20207,20,207,"Woodson County, Kansas",3134,1082,357,34.52,11.39,1350,363,43.08,11.58,702,311,22.40,9.91
0500000US20209,20,209,"Wyandotte County, Kansas",165019,50861,19428,30.82,11.77,70224,20279,42.56,12.29,43934,16718,26.62,10.13
0500000US21001,21,001,"Adair County, Kentucky",18125,4787,2015,26.41,11.12,8642,2135,47.68,11.78,4696,1914,25.91,10.56
0500000US21003,21,003,"Allen County, Kentucky",21236,6743,2248,31.75,10.59,7965,2368,37.51,11.15,6528,2091,30.74,9.84
0500000US21005,21,005,"Anderson County, Kentucky",22747,7885,2540,34.66,11.16,8959,2660,39.39,11.69,5903,2314,25.95,10.17
0500000US21007,21,007,"Ballard County, Kentucky",7823,2308,823,29.50,10.51,3294,877,42.11,11.21,2221,795,28.39,10.16
0500000US21009,21,009,"Barren County, Kentucky",44081,13438,4283,30.48,9.72,18408,4537,41.76,10.29,12235,4041,27.76,9.17
0500000US21011,21,011,"Bath County, Kentucky",12500,4239,1412,33.91,11.29,4919,1479,39.35,11.84,3342,1293,26.74,10.34
0500000US21013,21,013,"Bell County, Kentucky",25351,6636,2703,26.18,10.66,10478,2858,41.33,11.27,8237,2556,32.49,10.08
0500000US21015,21,015,"Boone County, Kentucky",133139,62060,13808,46.61,10.37,50994,13788,38.30,10.36,20085,10792,15.09,8.11
0500000US21017,21,017,"Bourbon County, Kentucky",19659,6454,2124,32.83,10.80,8075,2279,41.08,11.59,5130,2068,26.09,10.52
0500000US21019,21,019,"Boyd County, Kentucky",45131,14800,4869,32.79,10.79,18895,4985,41.87,11.04,11436,4231,25.34,9.37
0500000US21021,21,021,"Boyle County, Kentucky",27285,9211,2618,33.76,9.60,10484,2813,38.42,10.31,7590,2569,27.82,9.42
0500000US21023,21,023,"Bracken County, Kentucky",8303,2445,929,29.45,11.19,3573,973,43.03,11.72,2285,848,27.52,10.22
0500000US21025,21,025,"Breathitt County, Kentucky",12502,3303,1375,26.42,11.00,5647,1444,45.17,11.55,3552,1270,28.41,10.16
0500000US21027,21,027,"Breckinridge County, Kentucky",20268,5204,2090,25.68,10.31,9332,2212,46.04,10.91,5732,1973,28.28,9.74
0500000US21029,21,029,"Bullitt County, Kentucky",81411,33359,8166,40.98,10.03,34512,8087,42.39,9.93,13540,6244,16.63,7.67
0500000US21031,21,031,"Butler County, Kentucky",12790,3729,1415,29.16,11.06,4998,1495,39.08,11.69,4063,1329,31.77,10.39
0500000US21033,21,033,"Caldwell County, Kentucky",12716,3542,1560,27.85,12.27,4901,1665,38.54,13.09,4273,1505,33.60,11.83
0500000US21035,21,035,"Calloway County, Kentucky",36036,11954,3734,33.17,10.36,14784,3947,41.03,10.95,9298,3492,25.80,9.69
0500000US21037,21,037,"Campbell County, Kentucky",91228,41480,9554,45.47,10.47,33858,9460,37.11,10.37,15890,7463,17.42,8.18
0500000US21039,21,039,"Carlisle County, Kentucky",4760,1569,513,32.96,10.77,1817,546,38.17,11.46,1374,492,28.87,10.33
0500000US21041,21,041,"Carroll County, Kentucky",10494,3025,1201,28.83,11.45,4304,1276,41.01,12.16,3165,1134,30.16,10.81
0500000US21043,21,043,"Carter County, Kentucky",26316,7473,2727,28.40,10.36,11336,2875,43.08,10.92,7507,2550,28.53,9.69
0500000US21045,21,045,"Casey County, Kentucky",15818,4206,1808,26.59,11.43,5630,1921,35.59,12.14,5982,1725,37.82,10.90
0500000US21047,21,047,"Christian County, Kentucky",69863,22150,7248,31.70,10.37,30529,7495,43.70,10.73,17184,6339,24.60,9.07
0500000US21049,21,049,"Clark County, Kentucky",36084,13795,3756,38.23,10.41,14196,3832,39.34,10.62,8093,3224,22.43,8.94
0500000US21051,21,051,"Clay County, Kentucky",18282,5514,2137,30.16,11.69,7237,2232,39.59,12.21,5531,1945,30.25,10.64
0500000US21053,21,053,"Clinton County, Kentucky",10134,3139,1130,30.97,11.15,3780,1194,37.30,11.79,3215,1062,31.72,10.48
0500000US21055,21,055,"Crittenden County, Kentucky",8671,2303,959,26.56,11.06,4114,1021,47.45,11.77,2254,923,25.99,10.64
0500000US21057,21,057,"Cumberland County, Kentucky",6614,1390,791,21.02,11.96,3261,843,49.30,12.74,1963,766,29.68,11.58
0500000US21059,21,059,"Daviess County, Kentucky",100021,33870,10233,33.86,10.23,39557,10567,39.55,10.56,26594,9100,26.59,9.10
0500000US21061,21,061,"Edmonson County, Kentucky",12147,3146,1499,25.90,12.34,5867,1586,48.30,13.06,3134,1424,25.80,11.72
0500000US21063,21,063,"Elliott County, Kentucky",6514,1541,822,23.66,12.63,2363,873,36.28,13.40,2610,789,40.07,12.12
0500000US21065,21,065,"Estill County, Kentucky",14074,4094,1680,29.09,11.94,5899,1766,41.91,12.55,4081,1558,29.00,11.07
0500000US21067,21,067,"Fayette County, Kentucky",312837,121011,34808,38.68,11.13,128083,35898,40.94,11.47,63743,30338,20.38,9.70
0500000US21069,21,069,"Fleming County, Kentucky",14581,3985,1515,27.33,10.39,6055,1592,41.53,10.92,4541,1393,31.14,9.55
0500000US21071,21,071,"Floyd County, Kentucky",35446,9711,3644,27.40,10.28,15120,3824,42.66,10.79,10615,3352,29.95,9.46
0500000US21073,21,073,"Franklin County, Kentucky",49734,16911,5179,34.00,10.41,21389,5311,43.01,10.68,11434,4506,22.99,9.06
0500000US21075,21,075,"Fulton County, Kentucky",5582,1533,652,27.46,11.68,1845,717,33.05,12.84,2204,670,39.48,12.00
0500000US21077,21,077,"Gallatin County, Kentucky",8869,3455,954,38.96,10.76,3399,999,38.32,11.27,2015,863,22.72,9.73
0500000US21079,21,079,"Garrard County, Kentucky",17666,5026,1867,28.45,10.57,6360,1963,36.00,11.11,6280,1728,35.55,9.78
0500000US21081,21,081,"Grant County, Kentucky",24782,9145,2657,36.90,10.72,9594,2768,38.71,11.17,6043,2368,24.38,9.56
0500000US21083,21,083,"Graves County, Kentucky",37124,10969,3745,29.55,10.09,16962,4016,45.69,10.82,9193,3607,24.76,9.72
0500000US21085,21,085,"Grayson County, Kentucky",25828,8270,2721,32.02,10.53,10376,2856,40.17,11.06,7182,2503,27.81,9.69
0500000US21087,21,087,"Green County, Kentucky",10941,3486,1173,31.86,10.72,4000,1242,36.56,11.35,3455,1115,31.58,10.19
0500000US21089,21,089,"Greenup County, Kentucky",34968,11683,3265,33.41,9.34,14898,3347,42.60,9.57,8387,2845,23.98,8.14
0500000US21091,21,091,"Hancock County, Kentucky",8722,3014,918,34.56,10.52,3708,963,42.51,11.05,2000,843,22.93,9.66
0500000US21093,21,093,"Hardin County, Kentucky",110242,38496,11019,34.92,10.00,51373,11345,46.60,10.29,20373,9594,18.48,8.70
0500000US21095,21,095,"Harlan County, Kentucky",25818,7007,2759,27.14,10.69,10043,2907,38.90,11.26,8768,2579,33.96,9.99
0500000US21097,21,097,"Harrison County, Kentucky",18886,6100,1990,32.30,10.54,7839,2095,41.51,11.09,4947,1850,26.19,9.80
0500000US21099,21,099,"Hart County, Kentucky",18914,4931,1843,26.07,9.75,7937,1938,41.96,10.25,6046,1705,31.97,9.01
0500000US21101,21,101,"Henderson County, Kentucky",44667,14459,4694,32.37,10.51,18214,4894,40.78,10.96,11994,4286,26.85,9.60
0500000US21103,21,103,"Henry County, Kentucky",16126,4950,1550,30.70,9.61,7107,1636,44.07,10.14,4069,1446,25.23,8.97
0500000US21105,21,105,"Hickman County, Kentucky",4307,1403,531,32.57,12.33,1918,580,44.53,13.45,986,548,22.89,12.71
0500000US21107,21,107,"Hopkins County, Kentucky",44238,15532,4284,35.11,9.68,15705,4471,35.50,10.11,13001,3917,29.39,8.85
0500000US21109,21,109,"Jackson County, Kentucky",13278,4441,1570,33.45,11.82,5074,1644,38.21,12.38,3763,1438,28.34,10.83
0500000US21111,21,111,"Jefferson County, Kentucky",757150,273689,78476,36.15,10.36,309507,81991,40.88,10.83,173954,70561,22.97,9.32
0500000US21113,21,113,"Jessamine County, Kentucky",52855,20773,5644,39.30,10.68,20865,5796,39.48,10.97,11217,4955,21.22,9.37
0500000US21115,21,115,"Johnson County, Kentucky",21957,6073,2452,27.66,11.17,8438,2579,38.43,11.74,7446,2280,33.91,10.38
0500000US21117,21,117,"Kenton County, Kentucky",166001,72334,18506,43.57,11.15,63361,18373,38.17,11.07,30306,14375,18.26,8.66
0500000US21119,21,119,"Knott County, Kentucky",14274,4147,1546,29.05,10.83,5734,1629,40.17,11.41,4393,1451,30.78,10.17
0500000US21121,21,121,"Knox County, Kentucky",30698,9614,3565,31.32,11.61,12093,3744,39.39,12.20,8991,3293,29.29,10.73
0500000US21123,21,123,"Larue County, Kentucky",14212,4328,1654,30.45,11.63,5818,1750,40.94,12.31,4066,1559,28.61,10.97
0500000US21125,21,125,"Laurel County, Kentucky",60473,18754,6008,31.01,9.93,24847,6283,41.09,10.39,16872,5454,27.90,9.02
0500000US21127,21,127,"Lawrence County, Kentucky",15317,4413,1803,28.81,11.77,5664,1892,36.98,12.35,5240,1664,34.21,10.86
0500000US21129,21,129,"Lee County, Kentucky",6393,2008,808,31.41,12.64,2603,850,40.72,13.30,1782,750,27.87,11.73
0500000US21131,21,131,"Leslie County, Kentucky",9744,2241,1173,23.00,12.04,4524,1230,46.43,12.63,2979,1086,30.57,11.15
0500000US21133,21,133,"Letcher County, Kentucky",21494,5974,2404,27.79,11.18,8467,2531,39.39,11.78,7053,2243,32.81,10.43
0500000US21135,21,135,"Lewis County, Kentucky",13222,3109,1430,23.51,10.82,6487,1499,49.06,11.34,3626,1317,27.42,9.96
0500000US21137,21,137,"Lincoln County, Kentucky",24451,7898,2499,32.30,10.22,10255,2633,41.94,10.77,6298,2326,25.76,9.51
0500000US21139,21,139,"Livingston County, Kentucky",9194,2281,1114,24.81,12.11,4609,1183,50.13,12.86,2304,1063,25.06,11.56
0500000US21141,21,141,"Logan County, Kentucky",27006,7621,2705,28.22,10.02,12378,2870,45.83,10.63,7007,2558,25.95,9.47
0500000US21143,21,143,"Lyon County, Kentucky",7155,1410,777,19.71,10.86,3387,848,47.34,11.86,2358,799,32.96,11.17
