FIPS,AREA_SQMI,EP_POV,EP_UNEMP,EP_PCI,EP_NOHSDP,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_MINRTY,EP_LIMENG,EP_MUNIT,EP_MOBILE,EP_CROWD,EP_NOVEH,EP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,EP_UNINSUR,num_beds,dem_pct,Agreeableness,Belief In Science,Collectivism,Conflict Awareness,Conscientiousness,Empathy,Employment Rate,Entrepreneurship,Extraversion,Gender Equality,Hopefulness,Income Per Capita,Neuroticism,Openness,Religiosity,Risk Taking,Selflessness,Tolerance,Work Ethic,first_yr_cases,E_TOTPOP,case_pct
29169,547.1113753,14.4,8.8,22018.0,8.6,8.3,22.1,20.4,7.9,30.5,0.8,4.3,9.5,1.8,5.3,17.7,0.4723,0.885,0.8003,0.2362,2.3938,0.6363,0.0051,0.4642,0.8411,0.4518,1.7622,0.3066,0.6985,0.5113,1.2098,0.6336,0.6476,0.4425,0.4457,0.4225,0.9796,2.9379,0.7323,8.3037,0.6503,10.4,46.0,25.946995976134314,85.46572996,62.5108225,58.92857143,63.53724023,86.24842872,80.10272335,94.6,10.6557377,88.27994391,69.91935484,84.47885196,20464.0,75.98830175,78.18141026,71.37004845,60.22727273,74.10714285,66.6517857,73.72401433,3450,52591,6.560057804567321
29175,482.7116285,15.5,5.7,20836.0,13.7,15.9,21.9,17.1,8.6,11.2,0.0,3.7,14.2,1.1,6.4,9.0,0.5471,0.5344,0.8669,0.5871,2.5355,0.6774,0.2811,0.4323,0.6422,0.5775,1.9331,0.4317,0.3782,0.0,0.3782,0.163,0.5931,0.6256,0.1888,0.6043,0.916,2.9278,0.7256,7.7746,0.5554,10.0,100.0,23.129188384214444,83.85074411,63.77453209,66.97963581,62.33085504,83.42991206,75.68652855,94.8,9.315589354,87.48272755,70.26812961,86.33662909,18615.0,79.72004493,79.13858077,69.99948458,70.55423586,74.28082906,66.28688494,68.72916414,2651,24945,10.627380236520345
29179,808.4768895,18.2,6.7,22693.0,21.4,22.1,20.3,26.1,5.9,6.0,0.0,0.7,17.6,1.6,5.3,3.3,0.7131,0.6968,0.7535,0.8873,3.0507,0.8175,0.8249,0.2471,0.9803,0.1573,2.2096,0.6648,0.1853,0.0,0.1853,0.0637,0.1188,0.7224,0.3703,0.4225,0.7014,2.3354,0.4027,7.781,0.5573,12.4,0.0,16.04002425712553,82.75900661,65.43648483,64.9402625,39.17371959,78.5607575,81.14443854,93.5,12.31884058,88.88624589,67.03695035,85.30911021,20792.0,83.18210118,79.05967337,74.86449052,76.14184636,78.88104412,68.73618817,68.93053609,380,6315,6.01741884402217
29187,451.8732738,16.3,5.7,22575.0,15.6,15.8,21.2,21.2,8.9,8.1,0.3,4.1,14.3,2.1,6.5,10.6,0.6032,0.5344,0.7634,0.6855,2.5865,0.6914,0.2748,0.3419,0.872,0.6234,2.1121,0.5842,0.2802,0.227,0.5072,0.2353,0.6332,0.6294,0.5498,0.6199,0.9382,3.3705,0.9112,8.5763,0.7016,10.6,228.0,25.15624441984215,83.8178925,64.04790345,68.96193802,48.28470807,80.92110119,61.87224239,94.5,8.404074703,87.89169189,66.34915086,77.56426836,20016.0,81.93743122,78.94399826,76.78569181,62.41291943,76.40458654,69.31372694,63.79818233,8780,66342,13.234451780169426
29201,419.9912772,20.7,5.2,23185.0,15.4,17.5,23.8,19.7,11.8,16.7,0.5,2.1,11.8,3.2,6.5,1.5,0.8124,0.449,0.7207,0.6753,2.6574,0.7111,0.4422,0.695,0.8134,0.9096,2.8602,0.9637,0.5113,0.3582,0.8695,0.4333,0.39,0.5384,0.7953,0.6199,0.3457,2.6893,0.6017,9.0764,0.7844,12.1,144.0,21.180653535752583,85.6177387,70.16455624,65.22922049,60.8438427,83.89856885,79.26682169,94.3,8.687068115,88.18175875,70.08746316,83.20076959,22034.0,77.94961364,77.90864584,73.90412734,71.10321155,77.45732192,70.50809298,66.892945,4704,38729,12.145937153037774
29207,823.2167881,16.2,5.8,22205.0,19.3,19.5,22.3,23.7,6.7,4.5,0.1,0.9,9.7,1.6,6.5,1.6,0.5962,0.5481,0.7879,0.8255,2.7577,0.7398,0.6428,0.4906,0.9456,0.2537,2.3327,0.7536,0.0914,0.0707,0.1621,0.0544,0.1512,0.4499,0.3703,0.6199,0.3792,1.9705,0.2445,7.223,0.4643,11.6,48.0,13.548339043646656,85.35797487,68.55281165,68.41062003,61.2427598,82.32852167,76.36220555,93.6,9.021406728,88.95926921,69.44706847,88.21929641,21174.0,80.81448327,78.22999525,69.18745958,72.57358731,77.39140447,72.80887161,72.27432252,2488,29512,8.43046896177826
29211,647.9814916,17.6,3.1,21661.0,15.5,20.2,22.0,12.9,7.8,23.0,4.4,0.7,11.1,3.2,5.2,3.1,0.686,0.1369,0.8217,0.6804,2.325,0.6115,0.7036,0.4502,0.2483,0.433,1.8351,0.3588,0.6068,0.9026,1.5094,0.8093,0.1188,0.5046,0.7953,0.4082,0.6819,2.5088,0.4944,8.1783,0.6296,14.6,25.0,19.34439498178875,79.64497725,67.57305964,68.09218555,57.59046161,83.00671816,80.07122901,94.2,5.405405405,87.43843897,67.50442905,86.63597595,20579.0,79.3150005,81.95655102,70.38502337,63.90400619,75.32721934,66.89208281,74.40737186,857,6317,13.566566408105112
29213,632.3544533,17.2,5.8,22106.0,11.3,20.8,21.3,17.7,9.6,11.0,0.8,16.6,15.5,2.7,5.9,3.2,0.6643,0.5481,0.793,0.4397,2.4451,0.6513,0.7456,0.3505,0.6845,0.7198,2.5004,0.8443,0.3734,0.5113,0.8847,0.4422,0.9592,0.6632,0.7065,0.5294,0.6915,3.5498,0.9526,9.38,0.8217,17.0,157.0,20.309646987218503,86.28326035,66.16799879,68.064061,55.80019079,83.77378114,77.28212352,92.6,11.30319149,87.91888091,65.79105689,83.98810885,20929.0,77.00079314,79.79151582,72.94930423,79.56225994,81.007622,69.48509935,69.22771616,5180,54720,9.466374269005847
30011,3340.4758284,13.3,2.1,32001.0,7.1,25.4,19.5,13.6,3.2,2.7,0.0,1.2,22.5,1.1,3.5,2.0,0.3962,0.0525,0.1729,0.1283,0.7499,0.1242,0.9293,0.1773,0.3091,0.0207,1.4364,0.1407,0.0175,0.0,0.0175,0.0083,0.2216,0.8373,0.1888,0.1458,0.4995,1.893,0.2165,4.0968,0.0487,17.9,31.0,8.564814814814815,80.97636404,62.54339309,63.07862911,42.49712938,73.47513467,50.44413066,97.1,4.0,94.1597733,68.79256809,82.9308534,30728.0,88.24482854,77.99710455,68.79334944,63.84842073,72.94658012,69.97893247,71.42427179,147,1318,11.153262518968134
30019,1426.0157565,4.2,1.6,34799.0,4.7,26.9,20.8,15.6,5.7,6.5,0.0,3.6,8.1,0.2,3.6,1.4,0.0038,0.0331,0.0927,0.0267,0.1563,0.0048,0.9554,0.2967,0.51,0.1391,1.9012,0.4069,0.2114,0.0,0.2114,0.078,0.5788,0.3865,0.0172,0.1573,0.3018,1.4416,0.0869,3.7105,0.0242,6.5,54.0,19.23076923076923,82.50200634,71.53305701,66.33964391,60.95052075,75.94555278,75.89584826,97.4,7.142857143,77.54464387,72.45288146,82.81774139,33909.0,86.9916534,78.76224165,69.86460112,75.28302598,77.45015773,65.48740374,76.71831543,197,1753,11.237877923559612
30039,1727.1612631,8.2,4.4,29074.0,8.6,28.6,17.3,18.8,1.1,4.3,0.0,0.0,20.3,1.2,2.6,2.2,0.0882,0.3121,0.301,0.2362,0.9375,0.1844,0.9736,0.0605,0.7638,0.0029,1.8008,0.3321,0.0809,0.0,0.0809,0.0201,0.0,0.7886,0.2203,0.063,0.5409,1.6128,0.1299,4.432,0.0764,10.2,9.0,30.352045670789725,83.89389739,64.26741919,66.39553787,60.21915549,85.2646823,82.90334506,94.1,9.722222222,89.03517325,67.76836373,82.60289994,26720.0,77.29168218,76.5923127,73.53917726,67.01221481,76.58707849,69.01682531,70.67609897,190,3269,5.812174977057204
30055,2642.2241746,7.7,0.3,27365.0,6.8,25.7,20.2,12.8,0.0,6.1,0.9,0.0,14.0,3.4,0.0,1.3,0.0717,0.0048,0.4169,0.1098,0.6032,0.0857,0.9351,0.2353,0.241,0.0,1.4114,0.1309,0.1904,0.5492,0.7396,0.3578,0.0,0.6192,0.8198,0.0,0.2582,1.6972,0.155,4.4514,0.0774,5.2,25.0,13.74113475177305,86.38445687,66.98266272,65.39920577,58.67873855,84.94150118,80.32855418,98.0,14.28571429,89.61844492,68.47800609,80.99206724,28736.0,76.27285123,78.47236686,69.38130791,72.6994603,76.60092802,70.04731545,71.65573076,182,1630,11.16564417177914
30057,3588.1558652,10.6,3.3,34014.0,4.7,27.8,15.5,14.4,2.2,8.1,2.5,9.0,7.9,1.4,2.4,3.8,0.2239,0.1611,0.1124,0.0267,0.5241,0.0634,0.9666,0.021,0.3983,0.0083,1.3942,0.1254,0.2802,0.8112,1.0914,0.5638,0.8577,0.376,0.2964,0.0503,0.7431,2.3235,0.3954,5.3332,0.1726,12.1,20.0,29.094792180055858,84.23715086,71.56962266,69.54530894,57.48590521,82.10775786,77.92379116,96.2,17.41293532,87.77860443,69.94054334,89.56533136,30030.0,77.85817077,80.55754456,70.87026434,76.83866727,77.96339145,70.61780501,69.07974056,727,8218,8.846434655633974
30065,1868.9567497,19.0,6.2,22737.0,10.5,24.3,21.0,14.8,4.5,3.9,0.3,0.6,13.9,5.2,5.2,0.7,0.7452,0.6207,0.7516,0.3868,2.5043,0.6659,0.8988,0.3216,0.4352,0.0544,1.71,0.2728,0.0611,0.227,0.2881,0.114,0.1035,0.6164,0.9296,0.4082,0.0729,2.1306,0.3066,6.633,0.3551,7.6,25.0,14.33530024297119,81.96700245,62.24728903,70.25904363,61.13386368,81.88974412,83.14847744,94.9,9.90990991,83.61548727,67.78917087,55.07455009,23167.0,81.87118332,77.76497924,70.23887334,73.91450788,80.48627612,69.48133472,69.90612265,322,4807,6.698564593301436
30077,2326.041034,12.7,0.9,25060.0,11.3,19.5,14.7,14.9,8.4,10.3,0.1,0.4,11.0,3.6,3.2,23.5,0.3573,0.0115,0.5863,0.4397,1.3948,0.3213,0.6428,0.0121,0.4448,0.5412,1.6409,0.2362,0.3524,0.0707,0.4231,0.1894,0.0691,0.5027,0.8456,0.1108,0.9885,2.5167,0.4998,5.9755,0.2545,8.9,16.0,23.655237496067947,86.0539856,66.83894207,67.16008995,47.08478753,82.20849602,83.3547898,95.0,10.9375,80.79201765,70.50803637,84.01903369,23620.0,80.16557963,76.36884147,74.58256436,74.68098621,78.27381065,71.50066075,66.40226769,903,6861,13.161346742457367
30079,1736.6019308,11.2,4.7,28087.0,7.2,28.2,23.5,16.0,2.4,1.4,0.0,0.0,15.2,0.0,2.2,1.7,0.2608,0.3634,0.365,0.1347,1.1239,0.2414,0.9717,0.6581,0.5517,0.0102,2.1917,0.6488,0.0048,0.0,0.0048,0.0025,0.0,0.6558,0.0,0.0385,0.4126,1.1069,0.0322,4.4273,0.0758,2.8,22.0,16.93548387096774,84.63418143,67.44891531,67.35536363,40.82868056,84.6988167,82.64609489,96.6,7.142857143,85.76390459,68.9446533,78.87296685,24431.0,77.87193489,82.78579519,65.95513938,65.05304316,75.83840328,71.68883274,72.71521493,138,1342,10.283159463487332
30087,5008.1329687,18.7,7.9,23471.0,12.9,14.8,29.4,18.4,3.7,44.6,0.1,1.3,20.0,4.1,4.9,1.0,0.7366,0.8232,0.7025,0.5438,2.8061,0.7519,0.1974,0.9675,0.7358,0.0306,1.9313,0.4298,0.8456,0.0707,0.9163,0.4616,0.2416,0.7816,0.8828,0.3572,0.1525,2.4157,0.4409,8.0694,0.607,19.7,55.0,31.778425655976676,85.14473251,68.26251993,69.64761686,66.69533009,84.03677803,82.21684787,94.5,6.214689266,87.1392503,69.41794872,85.83122763,23387.0,78.034118,79.69580194,72.23638663,77.01399966,78.46984212,70.18007691,72.47949971,1191,9250,12.875675675675677
30089,2760.399633,19.5,8.4,23822.0,10.7,28.9,17.9,19.8,2.9,9.8,0.2,0.3,15.5,1.2,2.6,2.1,0.7685,0.8611,0.6768,0.3996,2.706,0.7248,0.9758,0.0786,0.8169,0.0159,1.8872,0.3976,0.3391,0.1477,0.4868,0.2254,0.0551,0.6632,0.2203,0.063,0.5244,1.526,0.1016,6.606,0.3478,15.5,44.0,23.878247179218054,82.80645355,65.3758501,66.70400893,63.27799544,80.77386159,79.31752436,92.2,13.10344828,84.26593561,69.21521635,83.13767832,20810.0,78.70117025,77.8823949,70.21676158,75.62463768,79.15079621,70.18040835,68.2271279,604,11521,5.2426004687093135
30093,717.9830293,19.1,5.0,26224.0,8.2,18.3,20.2,18.7,7.5,9.6,0.4,9.1,7.2,1.6,9.9,3.4,0.7494,0.4166,0.5019,0.2095,1.8774,0.4726,0.5215,0.2353,0.7574,0.3792,1.8934,0.4018,0.3337,0.297,0.6307,0.2986,0.8602,0.3432,0.3703,0.9023,0.7103,3.1863,0.8415,7.5878,0.5258,7.9,98.0,55.69728802658377,85.22292644,64.35188497,68.48844074,58.43397337,85.2841543,78.9878462,95.7,9.5703125,87.08472906,68.79398888,80.28548167,25583.0,80.40079881,77.65428593,69.56775505,70.34534701,76.68417436,67.36634997,71.97300736,3960,34814,11.374734302292183
30097,1855.5039845,7.9,0.8,29649.0,4.9,29.7,21.0,13.5,5.0,7.0,0.0,1.2,8.3,0.9,2.7,0.6,0.078,0.0102,0.2742,0.0334,0.3958,0.0328,0.9831,0.3216,0.3018,0.0853,1.6918,0.263,0.2337,0.0,0.2337,0.0876,0.2216,0.3964,0.1223,0.0726,0.0541,0.867,0.0099,3.1883,0.0086,4.9,50.0,22.444807849550287,80.94069381,71.35845671,65.70835447,57.12702385,80.08508086,79.84356753,96.9,14.81481481,83.66936902,70.48903326,80.6065122,26935.0,80.67788535,78.35912348,67.00481585,74.44812664,76.96562537,69.26649873,69.20065813,381,3653,10.42978373939228
31013,1075.2920298,11.9,5.2,28835.0,8.3,17.2,25.5,10.7,8.9,18.2,0.5,12.4,5.3,1.5,5.7,1.9,0.3061,0.449,0.3191,0.2165,1.2907,0.2901,0.4091,0.8586,0.0996,0.6234,1.9907,0.4763,0.5355,0.3582,0.8937,0.446,0.9191,0.2455,0.3359,0.5002,0.4728,2.4735,0.4744,6.6486,0.3586,7.6,25.0,20.285659139162323,87.54264349,69.17375135,67.74115616,65.86542309,82.32716263,82.07598353,96.2,10.51051051,87.70337112,66.67615969,86.59037808,27751.0,73.53992662,76.53905882,70.4413221,75.34208212,79.35603053,72.55710489,67.99927306,922,11089,8.314545946433402
31015,539.9343955,10.6,1.5,27951.0,5.4,28.2,22.3,17.7,3.1,4.9,0.3,1.8,12.6,0.3,4.2,1.3,0.2239,0.0306,0.3758,0.049,0.6793,0.1057,0.9717,0.4906,0.6845,0.0194,2.1662,0.6288,0.1162,0.227,0.3432,0.1414,0.3391,0.568,0.0229,0.242,0.2582,1.4302,0.0847,4.6189,0.092,13.1,20.0,11.70858629661752,80.00717054,58.33333333,60.71428573,59.86005951,84.25114691,78.85296971,96.8,6.666666667,95.29717162,64.81481482,80.06042296,25507.0,82.46781154,84.60372783,65.96736597,50.0,67.85714285,70.0,64.66666667,173,2042,8.472086190009795
31017,1221.3550134,15.2,0.6,28860.0,8.0,26.5,20.0,14.3,5.4,3.9,0.6,2.0,7.1,1.9,3.8,1.5,0.5287,0.008,0.3162,0.1971,1.05,0.2169,0.9475,0.2162,0.389,0.1162,1.6689,0.2512,0.0611,0.4187,0.4798,0.2225,0.3725,0.34,0.4817,0.1859,0.3457,1.7258,0.1636,4.9245,0.1252,10.8,23.0,11.375818939845146,80.5411637,69.67614714,68.14580895,60.61551181,82.02368375,78.97147485,96.1,12.5,94.38179865,68.90255065,84.72586503,30135.0,75.55881067,83.05738929,65.77417804,76.52890221,76.66138425,72.78747162,69.79126822,215,2988,7.195448460508702
31029,894.418197,8.4,2.5,29526.0,11.4,22.4,21.6,12.0,5.5,10.7,5.1,1.3,11.2,0.7,3.4,2.0,0.0997,0.0777,0.278,0.4473,0.9027,0.172,0.8373,0.3862,0.184,0.1251,1.5326,0.1805,0.3636,0.9195,1.2831,0.6794,0.2416,0.5103,0.078,0.1328,0.4995,1.4622,0.0901,5.1806,0.1551,8.5,22.0,11.339688911189162,83.48669029,66.15783045,67.07420679,47.2961404,87.31305759,59.32097069,97.8,7.874015748,86.03491674,68.98459647,59.83210557,29239.0,73.61074318,77.81417725,72.50972532,82.94373235,75.89051607,70.13552631,73.75047716,456,3734,12.212104981253349
31045,1396.4828983,14.4,1.2,26021.0,4.7,17.7,18.1,11.4,8.3,14.9,0.0,2.5,10.8,1.3,5.4,11.8,0.4723,0.0194,0.5204,0.0267,1.0388,0.2127,0.4616,0.0895,0.1449,0.5234,1.2194,0.0732,0.4683,0.0,0.4683,0.2159,0.4448,0.4912,0.2604,0.4435,0.9519,2.5918,0.5441,5.3183,0.1717,10.7,25.0,26.255763164280513,87.26646968,65.41293231,64.06975073,60.25841383,85.0507113,79.63589946,96.9,8.679245283,88.85989846,67.72029938,86.99230996,23307.0,76.49152307,76.78400703,76.4215738,75.63894252,78.00467052,72.10485498,73.47390667,722,8896,8.116007194244604
31055,326.4105636,12.7,4.2,33734.0,10.0,12.3,25.8,10.6,9.6,30.2,3.8,18.1,1.1,2.0,7.2,2.3,0.3573,0.2745,0.1204,0.3477,1.0999,0.2338,0.0732,0.8787,0.0942,0.7198,1.7659,0.3079,0.6956,0.8819,1.5775,0.8459,0.9698,0.0392,0.518,0.7112,0.5619,2.8001,0.6606,7.2434,0.4669,9.6,2494.0,54.682470694778345,85.60972096,67.37822705,68.50344687,65.88236637,83.26649987,79.86506463,96.5,10.8063372,88.54216729,69.40165538,88.98617384,30548.0,76.12402048,79.90017314,70.61168662,76.64183499,77.78987636,71.4226891,68.22511773,66586,554992,11.99765041658258
31057,919.6780338,10.3,1.6,25790.0,18.1,19.9,26.9,10.6,8.2,16.5,2.0,0.7,8.7,0.0,3.5,2.5,0.2057,0.0331,0.5363,0.7791,1.5542,0.3666,0.6788,0.9201,0.0942,0.5053,2.1984,0.6555,0.5068,0.7631,1.2699,0.6689,0.1188,0.411,0.0,0.1458,0.5944,1.27,0.0509,6.2925,0.3038,19.3,14.0,10.51051051051051,81.73298228,67.88839677,69.83286129,57.35701257,76.49885117,79.13703289,97.7,5.970149254,84.85157408,67.40584738,88.46912017,28161.0,79.76352827,77.22697265,65.36019347,78.83939445,76.48687561,74.41654342,67.46906361,177,2023,8.749382105783491
31061,575.8154803,13.8,1.6,27757.0,7.3,26.5,19.0,17.0,5.4,4.2,0.4,1.3,4.0,1.1,1.8,2.6,0.428,0.0331,0.3904,0.1442,0.9957,0.2022,0.9475,0.1344,0.6358,0.1162,1.8339,0.3575,0.0745,0.297,0.3715,0.1579,0.2416,0.1751,0.1888,0.0252,0.6059,1.2366,0.0481,4.4377,0.0768,4.7,14.0,16.009280742459396,87.27503756,69.76682655,67.72161999,59.02616966,85.81477171,79.95678443,96.9,15.11627907,87.43441278,71.21081386,82.06028215,28373.0,71.81301374,77.77317408,67.27883533,75.42756118,74.95701093,73.24198587,70.42017773,239,3006,7.95076513639388
31069,1705.4449361,9.1,1.4,33572.0,6.8,26.0,20.2,16.9,1.7,5.6,0.0,1.1,4.5,0.5,2.6,2.4,0.1341,0.0264,0.1255,0.1098,0.3958,0.0328,0.9401,0.2353,0.6256,0.0057,1.8067,0.3359,0.1585,0.0,0.1585,0.0519,0.1958,0.205,0.043,0.063,0.5769,1.0837,0.0287,3.4447,0.0143,8.1,10.0,13.472803347280335,82.88181745,71.3737721,65.8005075,58.34014193,83.05364231,76.48424618,96.6,6.896551724,88.01102068,70.62431328,81.41117458,30900.0,74.36712987,76.35056544,68.60253747,73.04131325,75.45523332,65.53055086,72.99531026,112,1860,6.021505376344086
31083,553.4661324,11.2,1.4,27421.0,9.9,25.0,22.5,16.3,3.9,6.1,0.4,0.5,22.9,0.1,1.8,1.6,0.2608,0.0264,0.4127,0.3384,1.0383,0.2124,0.9201,0.5151,0.5756,0.035,2.0458,0.525,0.1904,0.297,0.4874,0.2257,0.0844,0.8443,0.0134,0.0252,0.3792,1.3465,0.0662,4.918,0.1239,7.7,19.0,14.62655601659751,83.75291158,68.27941601,67.33837596,58.90423626,81.49032414,83.49007653,97.4,13.48314607,88.55113226,69.15751738,84.64806388,25997.0,83.13199927,76.23559598,70.13275876,69.16245587,78.98802144,67.80168386,71.08109011,215,3438,6.2536358347876675
31097,376.0723558,9.4,2.0,23652.0,13.8,18.2,18.8,16.4,9.5,19.4,2.2,4.0,6.2,2.1,7.1,20.7,0.1497,0.0487,0.6882,0.5922,1.4788,0.3414,0.5113,0.1242,0.581,0.7112,1.9277,0.4263,0.5549,0.7848,1.3397,0.7141,0.624,0.2939,0.5498,0.7001,0.985,3.1528,0.8287,7.899,0.5777,7.0,18.0,29.026469268730374,83.23805009,67.49256305,67.88716258,57.90995133,84.01126164,82.6602846,96.7,5.691056911,87.98288454,67.72021402,80.38149619,21890.0,81.01195924,76.49387822,72.65987034,66.70277659,78.90565264,70.82197662,72.28602716,637,5197,12.25707138733885
31101,1061.5997599,11.7,3.7,28410.0,8.8,26.5,19.9,13.4,8.1,9.9,0.4,1.4,23.1,1.4,6.0,1.0,0.2943,0.2054,0.3506,0.2499,1.1002,0.2341,0.9475,0.2089,0.2923,0.49,1.9387,0.4362,0.3426,0.297,0.6396,0.3021,0.2579,0.8475,0.2964,0.5441,0.1525,2.0984,0.2932,5.7769,0.2268,8.6,18.0,17.4839596700275,80.0577665,72.74369194,64.68545796,59.16650072,78.40279078,76.67526562,96.9,11.62079511,86.45933554,69.8578888,84.1505709,26699.0,77.74577488,77.85439281,66.5571039,78.22265842,77.69908007,70.6578892,72.91021625,700,8099,8.64304235090752
31105,951.845325,9.5,7.3,23870.0,11.5,24.4,22.6,17.5,10.1,13.6,0.7,1.8,9.1,1.1,6.6,1.6,0.1551,0.7726,0.671,0.4562,2.0549,0.529,0.9035,0.5304,0.6686,0.7771,2.8796,0.9672,0.4394,0.4642,0.9036,0.4524,0.3391,0.4276,0.1888,0.6323,0.3792,1.967,0.2423,7.8051,0.5611,11.8,12.0,14.300960512273212,88.61870597,65.21629219,71.67348456,64.66765249,80.6210809,80.31912019,95.7,14.07407407,89.73480032,69.23501061,86.07166209,23727.0,80.08231525,79.40810322,72.74880784,74.3761699,75.35925746,71.12054333,67.31767275,412,3667,11.235342241614399
31109,837.5662531,13.1,3.4,30929.0,6.5,13.0,23.0,10.7,7.9,18.4,2.1,18.3,1.7,2.1,5.7,4.3,0.3838,0.1717,0.2143,0.0942,0.864,0.1573,0.1035,0.5915,0.0996,0.4518,1.2464,0.0774,0.54,0.774,1.314,0.6988,0.9713,0.0646,0.5498,0.5002,0.774,2.8599,0.6925,6.2843,0.3025,7.3,984.0,52.72116906163712,85.37083451,70.27993485,67.15653242,59.99344528,82.70785962,81.01658435,97.1,11.36291601,87.76417131,69.47782698,86.88433401,28600.0,75.28339353,79.55881349,66.66453641,74.29352756,80.40331353,72.99908317,67.81764457,29582,310094,9.53968796558463
31119,572.6219322,15.8,3.0,27528.0,9.9,15.3,25.1,11.1,8.5,20.0,4.3,9.2,2.7,2.4,6.1,3.1,0.5675,0.1245,0.4051,0.3384,1.4355,0.3331,0.2359,0.8329,0.1242,0.5597,1.7527,0.2993,0.5638,0.9,1.4638,0.7896,0.8641,0.1044,0.6313,0.5626,0.6819,2.8443,0.6848,7.4963,0.5105,8.4,131.0,22.06152870282271,86.82286804,69.13326595,70.63016973,62.18401473,84.80703631,80.82626723,97.1,9.380234506,88.97342169,68.64304796,85.44972078,24458.0,78.67492506,76.56059768,70.63831614,74.54775195,82.40498764,73.01243316,69.02351977,4127,35164,11.73643499033102
31129,575.154986,12.2,1.4,26735.0,7.6,26.8,20.3,17.0,5.5,4.7,1.0,3.0,2.4,1.0,6.0,1.7,0.3245,0.0264,0.464,0.1681,0.983,0.1994,0.9535,0.2471,0.6358,0.1251,1.9615,0.4556,0.1047,0.5791,0.6838,0.326,0.5081,0.0926,0.155,0.5441,0.4126,1.7124,0.1598,5.3407,0.1736,6.9,25.0,17.7594442032132,85.2749785,71.29144324,63.30593484,60.11080329,84.29953752,79.39904448,96.9,3.95480226,81.48377606,71.94729216,81.27918028,24096.0,77.83537314,83.88583881,65.65120847,69.78270534,73.30873691,65.5577968,75.55948226,430,4275,10.058479532163743
31141,674.0995529,8.3,3.8,29847.0,11.3,16.9,26.0,9.7,6.4,21.0,4.9,6.8,4.6,2.5,4.3,1.4,0.0936,0.2188,0.2618,0.4397,1.0139,0.2067,0.3763,0.8867,0.0538,0.2216,1.5384,0.1847,0.5775,0.915,1.4925,0.8032,0.7886,0.2101,0.6622,0.2563,0.3018,2.219,0.3442,6.2638,0.2994,8.8,51.0,20.80010208639061,83.83710251,62.62709752,68.14749486,45.41385847,81.76654363,61.84203489,96.3,8.324205915,87.71312109,64.32370421,80.08746095,27052.0,79.06840235,76.32419061,73.06032221,67.87418512,75.94736386,67.94765979,72.13499429,3921,33063,11.85917793303693
31149,1008.2923197,7.4,0.4,34441.0,5.1,27.2,16.7,13.2,2.9,2.6,0.5,0.8,9.0,0.3,1.3,4.4,0.0611,0.0061,0.1003,0.0379,0.2054,0.0076,0.9602,0.0446,0.2725,0.0159,1.2932,0.0926,0.015,0.3582,0.3732,0.1592,0.1369,0.425,0.0229,0.0146,0.7813,1.3807,0.0713,3.2525,0.0092,13.0,24.0,9.988109393579073,87.80302779,65.52613503,66.68902517,63.52625147,84.81444162,79.06988985,97.3,11.11111111,83.93088367,68.49559688,85.28858704,30247.0,77.40959373,74.28152736,69.37323217,81.93144543,74.72298358,66.05461365,73.86180339,102,1350,7.555555555555555
31151,574.0612023,13.5,3.1,22943.0,15.7,14.2,25.5,11.4,9.1,30.1,7.6,3.6,5.4,3.7,1.6,6.7,0.4115,0.1369,0.736,0.6883,1.9727,0.501,0.1614,0.8586,0.1449,0.653,1.8179,0.3438,0.694,0.9564,1.6504,0.8784,0.5788,0.2518,0.8551,0.0201,0.8666,2.5724,0.5339,8.0134,0.5978,11.1,43.0,34.41941074523397,88.61832388,69.08354186,63.1425516,30.21226832,82.03574939,41.73686893,96.8,9.386281588,85.31309968,68.26717952,81.78991885,21880.0,76.83725168,79.227148,78.32602659,74.70849298,73.78861524,68.42790218,75.22868612,1970,14288,13.787793952967526
31159,571.4292882,7.5,2.1,30694.0,5.9,16.7,23.5,10.6,6.6,5.3,0.3,6.1,3.2,0.6,3.2,8.3,0.0646,0.0525,0.2245,0.0659,0.4075,0.0347,0.3566,0.6581,0.0942,0.2385,1.3474,0.1098,0.1429,0.227,0.3699,0.155,0.7584,0.1324,0.0567,0.1108,0.9048,1.9631,0.2394,4.0879,0.0468,5.4,24.0,26.668125136731568,85.32251139,72.65739611,66.59470497,64.18591885,82.55589875,75.76175993,97.0,10.51212938,86.66742467,68.75980239,86.82330808,28491.0,77.01820155,78.15816741,68.85051017,78.76275579,77.48579825,70.74471362,66.38401307,1522,17127,8.886553395223915
