UID,code3,FIPS,Admin2,Province_State,3/31/21
84051830,840,51830,Williamsburg,Virginia,684
84051840,840,51840,Winchester,Virginia,2657
84051195,840,51195,Wise,Virginia,2984
84051197,840,51197,Wythe,Virginia,2313
84051199,840,51199,York,Virginia,3439
84053001,840,53001,Adams,Washington,1994
84053003,840,53003,Asotin,Washington,1333
84053005,840,53005,Benton,Washington,15677
84053007,840,53007,Chelan,Washington,6327
84053009,840,53009,Clallam,Washington,1035
84053011,840,53011,Clark,Washington,20221
84053013,840,53013,Columbia,Washington,117
84053015,840,53015,Cowlitz,Washington,4864
84053017,840,53017,Douglas,Washington,3368
84053019,840,53019,Ferry,Washington,221
84053021,840,53021,Franklin,Washington,11588
84053023,840,53023,Garfield,Washington,120
84053025,840,53025,Grant,Washington,8049
84053027,840,53027,Grays Harbor,Washington,3546
84053029,840,53029,Island,Washington,1479
84053031,840,53031,Jefferson,Washington,347
84053033,840,53033,King,Washington,90692
84053035,840,53035,Kitsap,Washington,6401
84053037,840,53037,Kittitas,Washington,2507
84053039,840,53039,Klickitat,Washington,680
84053041,840,53041,Lewis,Washington,3952
84053043,840,53043,Lincoln,Washington,361
84053045,840,53045,Mason,Washington,2444
84053047,840,53047,Okanogan,Washington,2283
84080053,840,80053,Out of WA,Washington,0
84053049,840,53049,Pacific,Washington,787
84053051,840,53051,Pend Oreille,Washington,676
84053053,840,53053,Pierce,Washington,42514
84053055,840,53055,San Juan,Washington,132
84053057,840,53057,Skagit,Washington,4722
84053059,840,53059,Skamania,Washington,265
84053061,840,53061,Snohomish,Washington,32093
84053063,840,53063,Spokane,Washington,38420
84053065,840,53065,Stevens,Washington,1770
84053067,840,53067,Thurston,Washington,7832
84090053,840,90053,Unassigned,Washington,1480
84053069,840,53069,Wahkiakum,Washington,102
84053071,840,53071,Walla Walla,Washington,4826
84053073,840,53073,Whatcom,Washington,7531
84053075,840,53075,Whitman,Washington,3742
84053077,840,53077,Yakima,Washington,27988
84054001,840,54001,Barbour,West Virginia,1313
84054003,840,54003,Berkeley,West Virginia,10686
84054005,840,54005,Boone,West Virginia,1744
84054007,840,54007,Braxton,West Virginia,838
84054009,840,54009,Brooke,West Virginia,2063
84054011,840,54011,Cabell,West Virginia,8406
84054013,840,54013,Calhoun,West Virginia,243
84054015,840,54015,Clay,West Virginia,394
84054017,840,54017,Doddridge,West Virginia,515
84054019,840,54019,Fayette,West Virginia,2994
84054021,840,54021,Gilmer,West Virginia,730
84054023,840,54023,Grant,West Virginia,1169
84054025,840,54025,Greenbrier,West Virginia,2500
84054027,840,54027,Hampshire,West Virginia,1616
84054029,840,54029,Hancock,West Virginia,2631
84054031,840,54031,Hardy,West Virginia,1394
84054033,840,54033,Harrison,West Virginia,5156
84054035,840,54035,Jackson,West Virginia,1778
84054037,840,54037,Jefferson,West Virginia,4051
84054039,840,54039,Kanawha,West Virginia,13095
84054041,840,54041,Lewis,West Virginia,1103
84054043,840,54043,Lincoln,West Virginia,1357
84054045,840,54045,Logan,West Virginia,2943
84054049,840,54049,Marion,West Virginia,3934
84054051,840,54051,Marshall,West Virginia,3175
84054053,840,54053,Mason,West Virginia,1872
84054047,840,54047,McDowell,West Virginia,1412
84054055,840,54055,Mercer,West Virginia,4389
84054057,840,54057,Mineral,West Virginia,2646
84054059,840,54059,Mingo,West Virginia,2309
84054061,840,54061,Monongalia,West Virginia,8655
84054063,840,54063,Monroe,West Virginia,1017
84054065,840,54065,Morgan,West Virginia,1017
84054067,840,54067,Nicholas,West Virginia,1381
84054069,840,54069,Ohio,West Virginia,3842
84080054,840,80054,Out of WV,West Virginia,0
84054071,840,54071,Pendleton,West Virginia,666
84054073,840,54073,Pleasants,West Virginia,817
84054075,840,54075,Pocahontas,West Virginia,616
84054077,840,54077,Preston,West Virginia,2720
84054079,840,54079,Putnam,West Virginia,4544
84054081,840,54081,Raleigh,West Virginia,5533
84054083,840,54083,Randolph,West Virginia,2465
84054085,840,54085,Ritchie,West Virginia,640
84054087,840,54087,Roane,West Virginia,526
84054089,840,54089,Summers,West Virginia,728
84054091,840,54091,Taylor,West Virginia,1152
84054093,840,54093,Tucker,West Virginia,517
84054095,840,54095,Tyler,West Virginia,657
84090054,840,90054,Unassigned,West Virginia,0
84054097,840,54097,Upshur,West Virginia,1782
84054099,840,54099,Wayne,West Virginia,2750
84054101,840,54101,Webster,West Virginia,447
84054103,840,54103,Wetzel,West Virginia,1169
84054105,840,54105,Wirt,West Virginia,368
84054107,840,54107,Wood,West Virginia,7446
84054109,840,54109,Wyoming,West Virginia,1827
84055001,840,55001,Adams,Wisconsin,1794
84055003,840,55003,Ashland,Wisconsin,1274
84055005,840,55005,Barron,Wisconsin,5679
84055007,840,55007,Bayfield,Wisconsin,1178
84055009,840,55009,Brown,Wisconsin,33812
84055011,840,55011,Buffalo,Wisconsin,1361
84055013,840,55013,Burnett,Wisconsin,1372
84055015,840,55015,Calumet,Wisconsin,6213
84055017,840,55017,Chippewa,Wisconsin,7370
84055019,840,55019,Clark,Wisconsin,3562
84055021,840,55021,Columbia,Wisconsin,5557
84055023,840,55023,Crawford,Wisconsin,1731
84055025,840,55025,Dane,Wisconsin,43511
84055027,840,55027,Dodge,Wisconsin,12413
84055029,840,55029,Door,Wisconsin,2733
84055031,840,55031,Douglas,Wisconsin,4398
84055033,840,55033,Dunn,Wisconsin,4765
84055035,840,55035,Eau Claire,Wisconsin,11585
84055037,840,55037,Florence,Wisconsin,480
84055039,840,55039,Fond du Lac,Wisconsin,13271
84055041,840,55041,Forest,Wisconsin,1007
84055043,840,55043,Grant,Wisconsin,5461
84055045,840,55045,Green,Wisconsin,3478
84055047,840,55047,Green Lake,Wisconsin,1968
84055049,840,55049,Iowa,Wisconsin,2041
84055051,840,55051,Iron,Wisconsin,685
84055053,840,55053,Jackson,Wisconsin,2638
84055055,840,55055,Jefferson,Wisconsin,9141
84055057,840,55057,Juneau,Wisconsin,3148
84055059,840,55059,Kenosha,Wisconsin,17468
84055061,840,55061,Kewaunee,Wisconsin,2611
84055063,840,55063,La Crosse,Wisconsin,13184
84055065,840,55065,Lafayette,Wisconsin,1654
84055067,840,55067,Langlade,Wisconsin,2104
84055069,840,55069,Lincoln,Wisconsin,3159
84055071,840,55071,Manitowoc,Wisconsin,8526
84055073,840,55073,Marathon,Wisconsin,15335
84055075,840,55075,Marinette,Wisconsin,4412
84055077,840,55077,Marquette,Wisconsin,1509
84055078,840,55078,Menominee,Wisconsin,797
84055079,840,55079,Milwaukee,Wisconsin,110286
84055081,840,55081,Monroe,Wisconsin,4485
84055083,840,55083,Oconto,Wisconsin,4798
84055085,840,55085,Oneida,Wisconsin,3647
84080055,840,80055,Out of WI,Wisconsin,0
84055087,840,55087,Outagamie,Wisconsin,22569
84055089,840,55089,Ozaukee,Wisconsin,8812
84055091,840,55091,Pepin,Wisconsin,841
84055093,840,55093,Pierce,Wisconsin,4547
84055095,840,55095,Polk,Wisconsin,4133
84055097,840,55097,Portage,Wisconsin,7087
84055099,840,55099,Price,Wisconsin,1272
84055101,840,55101,Racine,Wisconsin,23490
84055103,840,55103,Richland,Wisconsin,1339
84055105,840,55105,Rock,Wisconsin,16446
84055107,840,55107,Rusk,Wisconsin,1324
84055111,840,55111,Sauk,Wisconsin,5752
84055113,840,55113,Sawyer,Wisconsin,1612
84055115,840,55115,Shawano,Wisconsin,5178
84055117,840,55117,Sheboygan,Wisconsin,14109
84055109,840,55109,St. Croix,Wisconsin,8419
84055119,840,55119,Taylor,Wisconsin,2051
84055121,840,55121,Trempealeau,Wisconsin,3564
84090055,840,90055,Unassigned,Wisconsin,0
84055123,840,55123,Vernon,Wisconsin,1940
84055125,840,55125,Vilas,Wisconsin,2335
84055127,840,55127,Walworth,Wisconsin,11634
84055129,840,55129,Washburn,Wisconsin,1430
84055131,840,55131,Washington,Wisconsin,16001
84055133,840,55133,Waukesha,Wisconsin,46635
84055135,840,55135,Waupaca,Wisconsin,5837
84055137,840,55137,Waushara,Wisconsin,2434
84055139,840,55139,Winnebago,Wisconsin,20419
84055141,840,55141,Wood,Wisconsin,7230
84056001,840,56001,Albany,Wyoming,3970
84056003,840,56003,Big Horn,Wyoming,1111
84056005,840,56005,Campbell,Wyoming,4741
84056007,840,56007,Carbon,Wyoming,1516
84056009,840,56009,Converse,Wyoming,982
84056011,840,56011,Crook,Wyoming,424
84056013,840,56013,Fremont,Wyoming,5070
84056015,840,56015,Goshen,Wyoming,1169
84056017,840,56017,Hot Springs,Wyoming,362
84056019,840,56019,Johnson,Wyoming,713
84056021,840,56021,Laramie,Wyoming,8614
84056023,840,56023,Lincoln,Wyoming,1354
84056025,840,56025,Natrona,Wyoming,7817
84056027,840,56027,Niobrara,Wyoming,150
84080056,840,80056,Out of WY,Wyoming,0
84056029,840,56029,Park,Wyoming,2640
84056031,840,56031,Platte,Wyoming,610
84056033,840,56033,Sheridan,Wyoming,3079
84056035,840,56035,Sublette,Wyoming,705
84056037,840,56037,Sweetwater,Wyoming,4022
84056039,840,56039,Teton,Wyoming,3609
84056041,840,56041,Uinta,Wyoming,2128
84090056,840,90056,Unassigned,Wyoming,0
84056043,840,56043,Washakie,Wyoming,891
84056045,840,56045,Weston,Wyoming,633
