FIPS,EP_POV,EP_UNEMP,EP_PCI,EP_NOHSDP,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_MINRTY,EP_LIMENG,EP_MUNIT,EP_MOBILE,EP_CROWD,EP_NOVEH,EP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,EP_UNINSUR,E_TOTPOP,AREA_SQMI
48017,14.5,2.2,21449.0,25.9,14.1,28.5,13.2,11.6,66.9,13.3,2.1,9.6,7.8,3.9,2.8,0.4799,0.0573,0.8341,0.9608,2.3321,0.6153,0.1541,0.9567,0.2725,0.8975,2.2808,0.7179,0.9557,0.9882,1.9439,0.9863,0.39,0.4467,0.9745,0.1971,0.6428,2.6511,0.5769,9.2079,0.8003,20.6,7092,826.971483
48025,21.7,8.9,17390.0,26.3,11.9,21.3,17.1,11.0,68.2,2.5,1.9,13.2,6.4,7.8,23.9,0.8427,0.8895,0.9713,0.964,3.6675,0.9634,0.0602,0.3505,0.6422,0.8628,1.9157,0.419,0.9618,0.8112,1.773,0.9296,0.3582,0.5928,0.9557,0.7685,0.9898,3.665,0.972,11.0212,0.9694,20.0,32691,880.239006
48069,15.7,2.1,20915.0,26.2,14.8,29.3,11.0,8.8,67.6,12.9,2.1,12.6,5.2,6.8,1.2,0.5602,0.0525,0.8631,0.9628,2.4386,0.65,0.1974,0.965,0.1184,0.6065,1.8873,0.398,0.9602,0.9866,1.9468,0.9869,0.39,0.568,0.9296,0.6565,0.2184,2.7625,0.6415,9.0352,0.7774,26.1,7787,894.4440449
48079,23.9,6.4,21014.0,32.3,15.2,28.3,15.6,7.9,63.2,11.5,0.0,8.8,6.3,3.3,4.0,0.8955,0.6545,0.8573,0.9908,3.3981,0.907,0.2273,0.9548,0.51,0.4518,2.1439,0.6094,0.9417,0.9828,1.9245,0.979,0.0,0.4158,0.9545,0.121,0.7561,2.2474,0.3598,9.7139,0.8608,28.0,2904,775.0819383
48095,7.3,1.2,17684.0,37.9,17.8,12.8,9.6,3.8,59.7,16.1,0.4,17.0,0.3,7.3,27.5,0.0592,0.0194,0.9653,0.9965,2.0404,0.5252,0.4715,0.0048,0.0506,0.0328,0.5597,0.0121,0.9274,0.9943,1.9217,0.9777,0.0691,0.7046,0.0229,0.7224,0.992,2.511,0.4957,7.0328,0.4283,17.1,4233,983.7546947
48101,31.4,8.5,20108.0,21.5,21.6,33.7,19.2,12.4,46.6,1.2,0.0,3.0,3.5,10.5,0.0,0.9777,0.8675,0.9038,0.8889,3.6379,0.9583,0.8004,0.992,0.7864,0.9319,3.5107,0.9997,0.8606,0.631,1.4916,0.8023,0.0,0.1203,0.8348,0.9239,0.0,1.879,0.2111,10.5192,0.9363,13.6,1623,900.5631226
48103,7.6,1.3,26113.0,23.1,12.0,31.1,7.7,7.2,68.0,9.8,0.4,17.6,6.2,3.7,2.1,0.0672,0.0236,0.5111,0.9258,1.5277,0.3589,0.064,0.978,0.0118,0.3247,1.3785,0.1194,0.9612,0.9742,1.9354,0.9831,0.0691,0.7224,0.9529,0.171,0.5244,2.4398,0.4559,7.2814,0.4739,16.1,4839,785.0688028
48113,16.6,5.2,31219.0,21.3,10.2,26.6,9.5,11.5,70.4,11.6,26.8,1.5,6.7,6.9,1.2,0.6258,0.449,0.2041,0.8844,2.1633,0.5599,0.022,0.9074,0.0478,0.8918,1.869,0.3852,0.9675,0.9838,1.9513,0.9882,0.9901,0.0579,0.9602,0.6702,0.2184,2.8968,0.7081,8.8804,0.7538,21.0,2586552,872.055717
48117,17.4,4.6,21515.0,27.0,12.3,31.4,10.4,11.9,74.7,10.2,3.9,9.2,4.1,5.1,1.6,0.6745,0.3487,0.8315,0.9701,2.8248,0.757,0.0732,0.9809,0.0847,0.9137,2.0525,0.5339,0.9755,0.9774,1.9529,0.9901,0.6145,0.432,0.8828,0.389,0.3792,2.6975,0.6062,9.5277,0.8411,20.4,18899,1496.8211374
48153,19.1,6.4,23308.0,26.5,18.7,26.9,12.3,9.7,62.8,5.2,2.7,3.9,6.7,5.3,0.6,0.7494,0.6545,0.7134,0.9656,3.0829,0.8274,0.5635,0.9201,0.2041,0.7316,2.4193,0.8074,0.9408,0.922,1.8628,0.9602,0.4677,0.171,0.9602,0.4225,0.0541,2.0755,0.2833,9.4405,0.8299,22.4,5872,992.1420946
48169,17.7,3.2,19177.0,38.6,12.4,16.7,14.6,9.0,59.3,20.6,0.4,15.1,3.7,4.3,30.2,0.6914,0.1484,0.928,0.9971,2.7649,0.742,0.078,0.0446,0.4142,0.6399,1.1767,0.0665,0.9245,0.9971,1.9216,0.9774,0.0691,0.653,0.8551,0.2563,0.9946,2.8281,0.6781,8.6913,0.7213,17.5,6288,893.4133225
48177,15.7,4.3,26618.0,24.1,16.1,27.0,17.9,9.6,58.1,8.6,2.4,23.6,9.8,6.7,1.5,0.5602,0.2924,0.4726,0.9386,2.2638,0.5904,0.2983,0.923,0.6982,0.7198,2.6393,0.9035,0.9182,0.9669,1.8851,0.9678,0.4317,0.8561,0.9876,0.6425,0.3457,3.2636,0.8762,10.0518,0.8959,19.9,20667,1066.685873
48195,16.1,4.6,20127.0,31.2,15.6,29.4,14.2,10.5,47.5,15.0,0.6,9.9,4.6,2.6,1.4,0.5889,0.3487,0.9025,0.9882,2.8283,0.758,0.2572,0.9675,0.3763,0.8185,2.4195,0.8077,0.8666,0.992,1.8586,0.9589,0.1035,0.46,0.9093,0.063,0.3018,1.8376,0.199,8.944,0.7615,19.7,5547,919.8095004
48201,16.2,6.1,31901.0,19.1,9.8,26.9,9.2,11.4,69.9,11.7,25.8,2.5,5.6,6.0,0.9,0.5962,0.6032,0.1771,0.8166,2.1931,0.572,0.0175,0.9201,0.0385,0.8873,1.8634,0.3801,0.9659,0.9844,1.9503,0.9876,0.9895,0.0971,0.9414,0.5441,0.1165,2.6886,0.6014,8.6954,0.7236,20.2,4602523,1705.2020628
48207,20.1,10.1,21308.0,27.8,21.7,19.2,24.1,10.8,35.3,7.0,0.2,16.8,2.8,7.1,9.8,0.792,0.9389,0.843,0.9739,3.5478,0.9401,0.8055,0.1506,0.9522,0.8462,2.7545,0.9401,0.7507,0.9516,1.7023,0.9032,0.0388,0.6995,0.7249,0.7001,0.9312,3.0945,0.8048,11.0991,0.9755,19.3,5809,903.1326589
48249,23.0,5.2,21274.0,25.4,14.6,28.1,15.4,11.7,82.0,3.7,2.0,13.2,6.2,7.6,1.0,0.8755,0.449,0.8449,0.9554,3.1248,0.8395,0.185,0.9522,0.4906,0.9019,2.5297,0.8606,0.9854,0.8774,1.8628,0.9602,0.3725,0.5928,0.9529,0.7498,0.1525,2.8205,0.6746,10.3378,0.9226,18.4,41192,865.1696345
48255,18.6,4.3,26875.0,23.8,14.0,21.2,14.9,10.5,63.3,6.6,2.3,15.9,4.6,5.7,19.9,0.7322,0.2924,0.4548,0.9331,2.4125,0.642,0.1503,0.3419,0.4448,0.8185,1.7555,0.3009,0.9424,0.9443,1.8867,0.9691,0.4171,0.6746,0.9093,0.5002,0.9841,3.4853,0.9392,9.54,0.8424,13.9,15387,747.4966878
48271,18.6,6.7,20323.0,26.6,20.4,17.8,22.0,4.4,62.6,9.8,2.8,28.7,0.9,4.8,6.5,0.7322,0.6968,0.8933,0.9669,3.2892,0.8806,0.7163,0.0764,0.9013,0.0525,1.7465,0.2932,0.9401,0.9742,1.9143,0.9755,0.4801,0.9242,0.1223,0.3381,0.8625,2.7272,0.6246,9.6772,0.8561,14.6,3675,1360.0541908
48279,23.6,2.9,21506.0,25.9,16.2,28.1,15.7,13.5,60.4,7.5,1.8,7.0,3.4,8.2,1.5,0.8882,0.1124,0.8325,0.9608,2.7939,0.75,0.3098,0.9522,0.5221,0.9589,2.743,0.937,0.9309,0.9548,1.8857,0.9682,0.3391,0.3343,0.8198,0.8026,0.3457,2.6415,0.5705,10.0641,0.8975,23.0,13262,1016.1809202
48301,18.6,0.0,23546.0,22.7,24.5,23.5,20.6,0.0,18.6,7.2,4.3,51.4,21.2,0.0,0.0,0.7322,0.0,0.6962,0.9182,2.3466,0.6201,0.9064,0.6581,0.8504,0.0,2.4149,0.8032,0.545,0.9542,1.4992,0.8055,0.6476,0.9984,0.9978,0.0,0.0,2.6438,0.5721,8.9045,0.7573,10.8,102,668.8174895
48341,15.4,4.9,21650.0,33.3,10.4,31.7,10.3,6.8,67.1,13.4,2.4,17.3,7.1,4.6,0.8,0.5401,0.3981,0.8223,0.9933,2.7538,0.7389,0.0252,0.9838,0.0796,0.2665,1.3551,0.1127,0.9573,0.9889,1.9462,0.9866,0.4317,0.7122,0.9675,0.3012,0.0936,2.5062,0.4922,8.5613,0.699,16.6,21801,899.6976553
48357,12.2,5.5,24260.0,24.7,10.0,31.6,10.4,6.2,56.4,11.3,5.2,11.9,6.7,2.3,0.6,0.3245,0.5006,0.6398,0.9472,2.4121,0.6417,0.0191,0.9828,0.0847,0.1936,1.2802,0.0895,0.9102,0.9822,1.8924,0.9713,0.7138,0.5425,0.9602,0.0443,0.0541,2.3149,0.391,7.8996,0.5787,20.9,10348,917.6841664
48369,16.4,1.3,23686.0,29.2,13.0,29.2,13.6,10.0,65.5,12.9,3.2,12.8,10.1,4.8,0.8,0.6111,0.0236,0.686,0.9796,2.3003,0.6035,0.1035,0.9631,0.3091,0.7679,2.1436,0.609,0.9513,0.9866,1.9379,0.9841,0.5333,0.5762,0.9885,0.3381,0.0936,2.5297,0.5062,8.9115,0.7576,20.5,9852,880.8191814
48371,12.3,3.5,20688.0,30.5,12.6,24.4,11.7,7.6,74.4,8.0,5.0,21.4,5.7,4.1,13.6,0.3309,0.1822,0.8761,0.9841,2.3733,0.629,0.0869,0.774,0.164,0.3961,1.421,0.135,0.9748,0.9612,1.936,0.9834,0.6991,0.8134,0.9449,0.2248,0.9637,3.6459,0.9691,9.3762,0.8213,20.3,15797,4763.8326378
48375,20.1,3.9,22267.0,22.6,11.9,27.6,11.5,11.0,55.5,8.9,10.7,7.0,5.7,7.6,5.8,0.792,0.2334,0.7854,0.915,2.7258,0.7312,0.0602,0.9427,0.1512,0.8628,2.0169,0.4986,0.9054,0.9682,1.8736,0.9637,0.8892,0.3343,0.9449,0.7498,0.8408,3.759,0.985,10.3753,0.9248,21.7,120899,908.3894063
48389,11.6,7.2,20876.0,36.1,12.1,22.3,10.6,5.9,79.4,14.3,2.4,11.2,4.8,6.0,14.6,0.2854,0.7583,0.865,0.9959,2.9046,0.7831,0.0675,0.4906,0.0942,0.1573,0.8096,0.0248,0.9825,0.9908,1.9733,0.9946,0.4317,0.5103,0.9156,0.5441,0.9688,3.3705,0.9112,9.058,0.7803,20.5,15125,2635.3524563
48419,23.3,7.2,20969.0,25.0,16.8,26.9,19.1,13.2,38.3,5.6,0.5,33.3,4.4,5.9,0.8,0.8818,0.7583,0.8592,0.951,3.4503,0.9175,0.3664,0.9201,0.781,0.9548,3.0223,0.985,0.7854,0.9303,1.7157,0.9089,0.0844,0.9634,0.8962,0.5294,0.0936,2.567,0.5294,10.7553,0.9522,24.4,25478,795.5887205
48435,8.3,5.6,29360.0,24.7,16.9,24.7,10.1,12.5,62.0,6.0,1.1,17.0,6.5,4.0,0.7,0.0936,0.5172,0.2876,0.9472,1.8456,0.4621,0.3763,0.8017,0.0697,0.9357,2.1834,0.6399,0.9389,0.9366,1.8755,0.9647,0.1958,0.7046,0.9577,0.2114,0.0729,2.1424,0.3117,8.0469,0.6041,17.6,3865,1453.9345631
48437,22.1,6.5,19258.0,26.8,17.9,25.4,17.6,11.5,53.0,4.3,0.5,6.4,5.4,7.0,8.9,0.8541,0.6697,0.9264,0.9678,3.418,0.9108,0.4817,0.8529,0.6746,0.8918,2.901,0.9698,0.8933,0.9,1.7933,0.9373,0.0844,0.3028,0.9351,0.6829,0.9147,2.9199,0.7211,11.0322,0.9701,18.9,7484,890.159205
48463,17.0,5.6,19092.0,27.6,16.8,27.3,14.8,11.1,73.3,8.2,2.9,17.7,4.1,6.5,1.8,0.6494,0.5172,0.9318,0.9729,3.0713,0.8242,0.3664,0.9338,0.4352,0.8682,2.6036,0.8886,0.9733,0.9647,1.938,0.9844,0.4947,0.7262,0.8828,0.6199,0.4448,3.1684,0.8364,10.7813,0.9548,21.3,27009,1551.9199036
48465,19.9,5.7,20881.0,31.8,14.1,28.8,14.8,10.5,84.5,13.3,3.7,12.3,7.5,6.6,3.5,0.7841,0.5344,0.8643,0.9898,3.1726,0.8535,0.1541,0.9592,0.4352,0.8185,2.367,0.7755,0.9882,0.9882,1.9764,0.9955,0.5931,0.561,0.9723,0.6323,0.7195,3.4782,0.9373,10.9942,0.9678,18.6,49027,3144.7481504
48501,9.0,6.0,26519.0,31.8,11.3,33.0,9.8,3.6,67.8,14.0,1.9,14.3,8.3,3.6,0.0,0.1303,0.5854,0.4812,0.9898,2.1867,0.5691,0.0423,0.9889,0.056,0.028,1.1152,0.0576,0.9608,0.9901,1.9509,0.9879,0.3582,0.6294,0.9796,0.1573,0.0,2.1245,0.3034,7.3773,0.492,22.4,8571,799.7147239
51027,27.7,8.1,18865.0,29.7,20.6,18.0,25.5,7.0,4.9,0.2,1.5,34.5,0.7,7.3,4.2,0.9529,0.842,0.9389,0.9812,3.715,0.9682,0.731,0.0847,0.9729,0.2961,2.0847,0.561,0.1162,0.1477,0.2639,0.1016,0.2798,0.9698,0.078,0.7224,0.7689,2.8189,0.673,8.8825,0.7545,13.6,22138,502.8542054
51051,24.3,5.6,22924.0,24.5,20.7,19.8,25.6,7.1,2.3,0.0,3.0,31.8,0.6,10.9,3.0,0.9061,0.5172,0.7382,0.9443,3.1058,0.8325,0.738,0.1996,0.9742,0.3123,2.2241,0.6762,0.0124,0.0,0.0124,0.0064,0.5081,0.9513,0.0567,0.9351,0.6686,3.1198,0.816,8.4621,0.6806,9.6,14960,330.4495006
51105,24.0,10.3,18750.0,24.3,19.7,19.0,25.9,6.9,7.1,0.3,1.6,21.9,0.9,10.8,6.2,0.8984,0.9436,0.9417,0.9417,3.7254,0.9694,0.6578,0.1344,0.9771,0.2792,2.0485,0.5275,0.2372,0.227,0.4642,0.2127,0.298,0.8259,0.1223,0.9328,0.8555,3.0345,0.7787,9.2726,0.8073,13.2,24134,435.3772643
51183,17.5,8.7,18363.0,24.1,16.9,15.3,17.9,12.1,61.8,0.7,1.9,24.6,1.4,8.2,31.6,0.6815,0.8803,0.9497,0.9386,3.4501,0.9172,0.3763,0.0191,0.6982,0.922,2.0156,0.497,0.9386,0.4642,1.4028,0.7533,0.3582,0.8714,0.2964,0.8026,0.9952,3.3238,0.8965,10.1923,0.9092,7.2,11486,490.2256028
51195,22.0,9.2,21828.0,25.2,16.9,19.9,26.9,9.5,8.4,0.2,3.1,27.7,1.2,10.1,7.8,0.8503,0.9054,0.8102,0.9532,3.5191,0.9347,0.3763,0.2089,0.9869,0.7112,2.2833,0.7195,0.2919,0.1477,0.4396,0.1987,0.5202,0.9124,0.2203,0.9096,0.8962,3.4587,0.9325,9.7007,0.8599,11.1,39025,403.4391856
51640,25.5,6.4,21722.0,28.6,22.7,21.3,24.3,11.2,24.7,4.6,6.7,7.5,1.8,13.0,5.8,0.9261,0.6545,0.8172,0.9777,3.3755,0.9013,0.8478,0.3505,0.9564,0.8752,3.0299,0.986,0.6304,0.908,1.5384,0.8255,0.7851,0.3569,0.4457,0.9682,0.8408,3.3967,0.9188,11.3405,0.9838,15.3,6638,8.2363572
51710,19.7,8.2,28508.0,12.3,10.6,19.9,13.1,12.5,56.5,1.4,17.3,0.7,2.3,12.4,10.5,0.7777,0.8468,0.3414,0.5113,2.4772,0.6586,0.028,0.2089,0.2649,0.9357,1.4375,0.1414,0.9115,0.6718,1.5833,0.8488,0.9647,0.0239,0.6049,0.9618,0.9366,3.4919,0.9411,8.9899,0.7717,12.9,245592,53.2766057
51720,29.4,13.8,20917.0,19.2,17.3,23.1,23.6,14.7,10.9,0.0,10.7,15.1,1.7,12.3,1.4,0.9675,0.9809,0.8627,0.8211,3.6322,0.9576,0.419,0.6049,0.9433,0.9764,2.9436,0.9758,0.3703,0.0,0.3703,0.157,0.8892,0.653,0.4056,0.9615,0.3018,3.2111,0.8542,10.1572,0.9054,10.1,3990,7.477295
54005,24.3,9.4,21394.0,20.3,18.3,21.9,28.5,7.7,2.3,0.1,1.7,35.2,1.5,11.6,0.6,0.9061,0.9175,0.8369,0.8577,3.5182,0.9344,0.5215,0.4323,0.9917,0.4126,2.3581,0.7695,0.0124,0.0707,0.0831,0.0216,0.32,0.9717,0.3359,0.9475,0.0541,2.6292,0.5638,8.5886,0.7041,5.4,22817,501.5338968
54015,27.1,8.1,16780.0,24.3,19.6,22.6,29.6,5.1,0.8,0.1,1.2,31.6,1.6,8.4,0.8,0.9481,0.842,0.9777,0.9417,3.7095,0.9678,0.6492,0.5304,0.9943,0.0939,2.2678,0.7087,0.0032,0.0707,0.0739,0.0197,0.2216,0.9478,0.3703,0.8201,0.0936,2.4534,0.4651,8.5046,0.6885,4.5,8785,341.9385918
54043,25.1,6.8,19423.0,19.1,18.0,22.5,26.5,4.5,2.1,0.2,1.0,30.1,1.7,11.5,0.3,0.921,0.7092,0.9217,0.8166,3.3685,0.8987,0.4893,0.5151,0.9841,0.0544,2.0429,0.5218,0.0086,0.1477,0.1563,0.049,0.1754,0.9344,0.4056,0.9459,0.0255,2.4868,0.4823,8.0545,0.6057,7.6,21078,437.0402396
1047,31.1,11.8,18910.0,19.3,16.8,24.4,17.8,13.8,72.5,0.1,1.5,20.5,3.1,13.5,1.5,0.9761,0.9672,0.9363,0.8255,3.7051,0.9669,0.3664,0.774,0.6896,0.9647,2.7947,0.9478,0.9717,0.0707,1.0424,0.5345,0.2798,0.7937,0.7803,0.9745,0.3457,3.174,0.8392,10.7162,0.949,12.0,40029,978.737527
1087,25.8,12.1,20125.0,18.3,18.6,17.9,17.3,10.5,84.4,0.0,2.5,19.0,1.3,13.0,12.1,0.9296,0.971,0.9029,0.7851,3.5886,0.9494,0.5521,0.0786,0.6558,0.8185,2.105,0.5772,0.9869,0.0,0.9869,0.5053,0.4448,0.7558,0.2604,0.9682,0.9529,3.3821,0.915,10.0626,0.8971,8.1,19054,608.827146
1119,31.3,12.1,15882.0,15.8,16.9,19.4,21.8,9.2,75.3,0.4,5.7,30.5,1.3,13.2,6.9,0.9771,0.971,0.9841,0.6928,3.625,0.9561,0.3763,0.1691,0.8949,0.6702,2.1105,0.5829,0.9771,0.297,1.2741,0.6724,0.7418,0.9363,0.2604,0.9701,0.8704,3.779,0.9866,10.7886,0.9557,15.5,12985,903.8257529
2016,8.5,2.0,37070.0,11.2,5.8,16.7,7.7,10.1,75.8,8.3,16.6,0.8,10.6,16.4,23.8,0.1048,0.0487,0.0656,0.433,0.6521,0.0987,0.0006,0.0446,0.0118,0.7771,0.8341,0.0277,0.978,0.9653,1.9433,0.986,0.9592,0.0271,0.9898,0.9873,0.9892,3.9526,0.9955,7.3821,0.4927,18.8,5750,4392.1075041
2070,17.2,11.9,25334.0,12.7,8.6,30.9,12.5,17.5,84.1,0.8,2.4,1.6,23.0,38.3,7.1,0.6643,0.9688,0.5672,0.5339,2.7342,0.7341,0.0067,0.9764,0.2162,0.994,2.1933,0.6501,0.9866,0.5113,1.4979,0.8045,0.4317,0.0608,0.9981,0.9971,0.8774,3.3651,0.9093,9.7905,0.8682,22.4,4975,18331.3599437
2164,15.9,15.7,24571.0,14.5,7.9,27.1,13.9,15.3,77.8,0.3,0.1,0.8,7.8,47.3,7.6,0.5739,0.9898,0.6162,0.6316,2.8115,0.7532,0.0041,0.9265,0.3419,0.9819,2.2544,0.6985,0.9803,0.227,1.2073,0.6301,0.0271,0.0271,0.9745,0.9975,0.8902,2.9164,0.7195,9.1896,0.7978,31.6,1375,23897.3842497
2180,23.1,16.7,22293.0,15.9,7.5,34.3,10.0,21.2,85.2,1.4,3.0,1.0,30.5,57.0,5.4,0.8783,0.9936,0.7841,0.6988,3.3548,0.8962,0.0029,0.994,0.0646,0.9975,2.059,0.5387,0.9898,0.6718,1.6616,0.8832,0.5081,0.0357,0.9984,0.9987,0.8262,3.3671,0.9102,10.4425,0.9299,22.5,9925,22971.9579355
4017,28.5,14.8,18333.0,17.2,16.9,27.3,17.9,10.6,58.5,3.4,1.6,21.8,8.8,9.7,2.6,0.9605,0.9841,0.951,0.7491,3.6447,0.9599,0.3763,0.9338,0.6982,0.83,2.8383,0.9573,0.9214,0.8647,1.7861,0.9341,0.298,0.8227,0.9822,0.894,0.6059,3.6028,0.9618,11.8719,0.9955,13.5,108705,9949.884917
4023,24.0,8.3,20324.0,24.4,16.9,27.6,12.4,12.8,85.1,13.1,5.0,5.8,5.0,5.2,0.9,0.8984,0.8541,0.893,0.9433,3.5888,0.9497,0.3763,0.9427,0.212,0.9468,2.4778,0.837,0.9895,0.9873,1.9768,0.9959,0.6991,0.2722,0.9236,0.4082,0.1165,2.4196,0.4448,10.463,0.9318,11.6,46584,1236.9214792
4027,20.1,9.9,21178.0,27.9,18.0,25.6,12.0,10.4,68.6,14.1,4.6,29.9,7.0,6.0,2.6,0.792,0.9347,0.849,0.9745,3.5502,0.9408,0.4893,0.8653,0.184,0.8077,2.3463,0.7619,0.9624,0.9904,1.9528,0.9898,0.6743,0.9335,0.9666,0.5441,0.6059,3.7244,0.9796,11.5737,0.9895,13.3,207829,5513.9720174
5017,29.2,9.7,21843.0,19.3,19.5,22.7,24.4,13.9,61.0,1.1,4.8,17.3,2.0,16.0,6.6,0.9659,0.9287,0.8096,0.8255,3.5297,0.9363,0.6428,0.545,0.9586,0.9663,3.1127,0.9911,0.9338,0.6087,1.5425,0.8271,0.6874,0.7122,0.518,0.9854,0.865,3.768,0.9863,11.9529,0.9968,8.9,10826,644.3360481
5123,26.6,8.0,17491.0,19.4,15.2,22.0,18.9,12.3,59.9,0.4,2.7,17.5,2.8,13.1,13.1,0.9414,0.8341,0.9704,0.8294,3.5753,0.9462,0.2273,0.4502,0.7714,0.9277,2.3766,0.7838,0.9296,0.297,1.2266,0.6428,0.4677,0.7186,0.7249,0.9691,0.9608,3.8411,0.9908,11.0196,0.9691,10.3,26294,634.802872
6011,13.8,5.1,27336.0,30.6,13.8,27.4,12.3,13.2,64.3,16.0,2.7,7.2,6.9,5.4,1.0,0.428,0.4303,0.4185,0.9847,2.2615,0.5898,0.1404,0.937,0.2041,0.9548,2.2363,0.6851,0.9456,0.9936,1.9392,0.9847,0.4677,0.3432,0.9643,0.4435,0.1525,2.3712,0.4228,8.8082,0.7436,10.3,21464,1150.7124795
8023,30.1,11.1,20715.0,21.5,26.8,18.2,28.1,7.8,67.0,8.6,0.5,19.5,2.7,9.7,0.0,0.9713,0.9599,0.8745,0.8889,3.6946,0.9662,0.9535,0.093,0.9901,0.433,2.4696,0.8332,0.9564,0.9669,1.9233,0.9787,0.0844,0.7695,0.7065,0.894,0.0,2.4544,0.4655,10.5419,0.9379,11.6,3687,1227.5928919
12043,17.0,10.8,21020.0,24.4,25.9,15.9,20.4,6.9,39.7,5.1,0.4,51.4,2.5,4.5,10.2,0.6494,0.9545,0.8564,0.9433,3.4036,0.908,0.9379,0.0274,0.8411,0.2792,2.0856,0.5619,0.7982,0.9195,1.7177,0.9099,0.0691,0.9984,0.6622,0.2846,0.9338,2.9481,0.738,10.155,0.9048,19.9,13363,806.6171535
12067,20.1,13.5,19870.0,23.9,13.5,22.5,17.2,8.8,33.6,3.9,2.3,46.0,5.6,7.6,17.8,0.792,0.9787,0.9102,0.9344,3.6153,0.9538,0.128,0.5151,0.6488,0.6065,1.8984,0.4043,0.7291,0.8857,1.6148,0.8628,0.4171,0.9952,0.9414,0.7498,0.9806,4.0841,0.9975,11.2126,0.9806,17.6,8744,543.3726103
13043,32.8,6.3,18718.0,23.4,17.0,25.1,18.1,16.2,39.3,1.1,0.7,38.2,5.1,9.5,2.4,0.9815,0.6376,0.942,0.9293,3.4904,0.929,0.3897,0.8329,0.7125,0.9892,2.9243,0.9736,0.7953,0.6087,1.404,0.7542,0.1188,0.9841,0.9277,0.8841,0.5769,3.4916,0.9408,11.3103,0.9828,21.0,10827,243.0591978
13061,41.1,17.3,16199.0,20.2,22.7,19.5,20.7,10.2,69.9,0.0,1.0,38.9,1.7,14.8,1.8,0.9965,0.9943,0.9822,0.8542,3.8272,0.9818,0.8478,0.1773,0.8539,0.7905,2.6695,0.9131,0.9659,0.0,0.9659,0.4922,0.1754,0.9873,0.4056,0.9819,0.4448,2.995,0.7606,10.4576,0.9309,23.6,3001,195.4038604
13065,39.2,6.6,16538.0,29.2,15.2,26.8,15.3,13.1,34.6,1.0,0.3,38.0,3.9,8.5,7.0,0.9943,0.6831,0.9803,0.9796,3.6373,0.958,0.2273,0.915,0.4804,0.9522,2.5749,0.8777,0.7408,0.5791,1.3199,0.7017,0.0551,0.9834,0.8711,0.8284,0.8749,3.6129,0.9637,11.145,0.9777,21.2,6743,814.9953657
13161,20.6,5.9,18042.0,22.3,15.3,27.0,16.6,11.7,28.6,2.2,1.7,34.0,4.5,9.0,0.9,0.808,0.5669,0.958,0.9089,3.2418,0.8717,0.2359,0.923,0.5969,0.9019,2.6577,0.9086,0.6788,0.7848,1.4636,0.7892,0.32,0.9672,0.9042,0.8571,0.1165,3.165,0.8344,10.5281,0.9373,19.7,14991,330.9177466
13163,24.8,6.9,18764.0,24.9,17.4,23.8,15.4,10.1,58.1,0.7,0.2,28.0,2.7,13.3,3.4,0.9156,0.7232,0.9411,0.95,3.5299,0.9366,0.432,0.695,0.4906,0.7771,2.3947,0.7924,0.9182,0.4642,1.3824,0.7415,0.0388,0.9144,0.7065,0.972,0.7103,3.342,0.9032,10.649,0.9439,14.4,15772,526.5506963
13205,24.0,13.7,17514.0,25.3,15.7,23.2,17.6,12.7,54.0,1.5,1.4,24.1,2.2,11.8,10.0,0.8984,0.9799,0.9691,0.9545,3.8019,0.9777,0.2665,0.6176,0.6746,0.9433,2.502,0.8446,0.8968,0.6905,1.5873,0.8497,0.2579,0.865,0.5801,0.9522,0.9331,3.5883,0.9592,11.4795,0.9879,17.7,22432,512.1577744
13243,37.0,7.8,19356.0,24.2,21.2,25.7,16.4,12.7,65.1,0.0,0.5,22.1,3.2,18.5,2.5,0.9914,0.815,0.9239,0.9401,3.6704,0.9637,0.7755,0.8714,0.581,0.9433,3.1712,0.994,0.9494,0.0,0.9494,0.4849,0.0844,0.8306,0.7953,0.9895,0.5944,3.2942,0.8873,11.0852,0.9739,16.2,7087,428.2358549
13271,28.2,2.6,15200.0,29.7,16.9,17.0,11.8,10.3,50.8,8.6,0.9,31.1,1.9,7.0,20.3,0.958,0.086,0.9892,0.9812,3.0144,0.8086,0.3763,0.0538,0.1706,0.7994,1.4001,0.1277,0.8838,0.9669,1.8507,0.9567,0.1512,0.9424,0.4817,0.6829,0.9844,3.2426,0.8672,9.5078,0.8369,11.4,16115,437.3072708
13273,31.9,8.6,19330.0,23.4,18.3,23.3,15.0,16.0,64.5,0.1,1.5,15.5,3.8,12.0,3.7,0.9796,0.8729,0.9252,0.9293,3.707,0.9672,0.5215,0.6291,0.4543,0.9879,2.5928,0.8841,0.9468,0.0707,1.0175,0.5199,0.2798,0.6632,0.865,0.9557,0.7335,3.4972,0.9433,10.8145,0.957,18.3,8859,335.7387358
