FIPS,AREA_SQMI,E_TOTPOP,E_HU,E_HH,E_POV,E_UNEMP,E_PCI,E_NOHSDP,E_AGE65,E_AGE17,E_DISABL,E_SNGPNT,E_MINRTY,E_LIMENG,E_MUNIT,E_MOBILE,E_CROWD,E_NOVEH,E_GROUPQ,E_UNINSUR,E_DAYPOP
27139,356.2500393,143372,50538,48510,8218,2704,39952,4801,14306,40405,10565,3395,26127,2766,4089,650,1289,1672,1653,5234,110705
27141,432.9092906,93231,33542,31737,6450,1640,34013,3342,9830,25085,8046,2863,7869,456,2807,463,541,979,2134,2646,67012
27145,1342.8093894,156819,64101,58891,19532,4164,29815,7746,22187,36141,16573,5058,20518,2794,11269,1551,1691,3100,7982,5919,159781
27149,563.6102462,9784,4204,3629,1486,122,31694,398,1669,2051,1069,148,1155,213,481,125,51,256,397,196,11094
27155,573.8715011,3337,2058,1584,356,49,30553,192,833,693,567,116,338,15,99,96,16,98,95,88,2846
27159,536.2765316,13646,7067,5677,2023,315,24864,890,2865,3407,2309,678,759,8,380,750,165,305,427,792,15024
27165,434.9540915,10973,5042,4318,1376,152,27772,1220,2115,2666,1435,394,2989,701,309,159,102,180,151,1301,9282
27169,626.1177531,50847,21153,19515,6818,1121,28689,2175,8139,9268,5817,1098,4425,407,2673,933,236,1558,3970,2764,52377
27171,661.1194318,132745,51234,47246,5850,2365,34325,4727,15650,37650,12212,3495,9695,685,3770,2131,781,1761,1137,4319,102839
28019,418.1958056,8321,4200,3164,1888,301,20589,1134,1740,1844,2120,188,2708,0,64,1010,89,243,158,694,6987
28037,563.9632774,7757,4226,3004,1264,186,22769,837,1449,1863,1227,297,2858,4,0,1390,41,116,99,851,6530
28067,694.8114066,68454,28982,24774,14321,1910,22836,7496,11006,17475,11442,2982,24125,692,527,6335,655,1458,1876,7237,70178
28073,496.6743877,61223,24580,22213,10049,2964,28934,3724,7777,15454,9149,2207,15672,302,1884,2661,480,1113,355,7467,47566
28075,703.6548988,77323,35227,29657,16161,2239,23741,7507,12566,18376,13990,3479,36537,366,1639,5104,839,2512,3334,9150,76635
28077,430.67733,12630,6118,4793,2444,460,21809,1414,2167,3090,1853,408,4395,21,41,1711,131,234,0,1725,10178
28085,586.1314817,34432,15478,12827,7458,1025,21892,3099,5596,8376,5297,1366,11279,28,136,4305,273,795,697,4441,31308
28131,445.4845351,18375,7413,6135,3019,401,21931,2351,2822,4059,3230,524,4370,10,22,1579,346,202,742,2376,17962
28137,404.7632772,28493,11375,10264,5194,987,23542,3417,4465,6658,4206,1028,10108,253,143,2492,505,536,1941,3330,25869
28139,457.8222245,21990,9816,7983,4264,743,20180,3212,3530,5425,4285,815,5022,106,114,2610,261,425,321,2582,19399
28149,588.5167944,47075,22018,18766,9594,1509,23793,4044,7429,11509,7488,2187,24789,201,1465,3714,473,1448,604,5969,44748
28155,420.9325572,9828,4848,3787,2482,200,21109,1025,1720,2349,2130,411,2156,11,37,922,33,201,89,1137,7605
29005,547.2851571,5270,2959,2505,530,90,29009,369,1318,1014,961,134,171,7,21,104,19,143,113,439,4157
29009,778.2536917,35493,17564,13211,7346,721,21960,4378,7061,8051,6357,1035,4927,1036,152,2988,622,627,306,5469,32520
29017,617.9035106,12281,5876,4669,2074,236,20949,1792,2351,2702,2828,289,447,23,37,989,110,227,224,1321,7561
29019,685.5477459,176515,76185,69957,30607,4162,29365,6161,20163,35916,19635,5066,37062,2018,8577,3354,1236,4199,9109,12251,187271
29027,834.5653132,44840,18865,16038,4737,701,25069,4303,6956,9487,6307,1477,4422,107,321,3110,162,831,4015,3997,37642
29035,507.3582659,6197,3257,2366,1057,186,21884,708,1201,1544,1586,249,346,0,0,660,65,227,45,1046,5152
29053,564.752885,17622,7508,6428,1899,378,22895,1349,3000,3862,2651,575,2109,20,178,541,97,354,1591,1488,14674
29065,752.7603585,15504,7312,6300,3204,425,22581,2097,3281,3539,3447,475,845,4,28,1500,126,432,211,2504,12298
29067,813.6227322,13374,6530,5126,2824,316,19164,1796,3111,2856,2805,241,285,63,67,882,162,176,129,1977,10084
29077,675.3237167,288429,132241,122026,49504,6408,26378,15773,45660,60463,42128,9350,35050,1749,18677,4212,2776,8402,11436,29656,319150
29093,550.2641889,10221,5312,4156,2064,302,20696,1411,2180,2134,2465,344,568,0,39,797,120,343,370,1278,10596
29095,604.5159747,692003,320515,282653,103216,18308,30237,45492,98843,164975,91353,30393,260590,12242,42719,2740,4440,25333,11576,79224,685556
29101,829.2585574,53689,22189,19939,7536,1314,24146,2478,6424,11599,5967,1520,7537,127,805,2047,522,1116,4611,4393,49003
29111,505.0417365,10027,4540,3766,1440,123,22602,850,1827,2302,1323,277,739,17,74,732,85,227,808,989,7766
29117,532.2974725,15076,6795,5882,2267,154,23083,1501,3009,3263,1968,500,1105,10,115,587,96,307,1397,1630,13546
29123,494.3874299,12205,5991,5002,1854,217,22119,1528,2270,2775,2807,191,644,12,132,618,153,334,182,1115,10495
29135,415.0278178,15958,6175,5346,1929,365,22445,1679,2453,4034,1817,350,1668,153,77,522,116,360,1360,2252,12535
29147,876.9637502,22547,9726,8275,4543,443,22151,938,3264,3694,2666,583,1643,51,514,628,135,329,3206,1780,17217
29163,670.4385302,18489,7911,6650,2256,357,22302,2048,3115,4055,2233,622,2183,83,259,881,92,390,2317,1762,16052
29165,419.7857674,98824,41301,38613,6701,2028,39427,3110,13705,23564,11432,3475,18288,798,5287,172,543,1695,789,6122,90967
29169,547.1113753,52591,19058,15026,6236,1583,22018,2492,4373,11645,8109,1192,16035,385,829,1813,263,794,9320,4109,44215
29175,482.7116285,24945,10747,8347,3507,624,20836,2345,3973,5454,3923,714,2804,10,393,1524,95,538,2251,2293,23391
29179,808.4768895,6315,4025,2638,1114,177,22693,991,1397,1280,1607,155,378,0,27,710,41,141,210,766,5248
29187,451.8732738,66342,29821,24910,9656,1630,22575,7265,10506,14057,12661,2211,5347,174,1237,4262,512,1613,7014,6346,66762
29201,419.9912772,38729,17220,15428,7844,921,23185,4055,6760,9209,7552,1813,6453,182,365,2036,500,1006,576,4635,35904
29207,823.2167881,29512,13715,11684,4670,777,22205,3974,5763,6587,6897,782,1319,17,120,1325,187,754,478,3382,26909
29209,464.0285288,31527,20997,12841,3930,866,27792,3268,9364,5317,6289,511,1583,66,1012,3187,261,547,446,3070,24229
29211,647.9814916,6317,3354,2174,1080,84,21661,693,1277,1391,793,170,1450,261,24,372,70,113,193,894,5855
29213,632.3544533,54720,30696,22366,9144,1513,22106,4252,11356,11651,9594,2145,6002,400,5082,4773,605,1316,1770,9226,60853
29225,592.5624209,38082,14679,13496,6207,767,21682,3260,5799,10343,5508,912,2147,482,399,1789,542,941,919,5628,26735
30011,3340.4758284,1318,822,625,173,14,32001,70,335,257,176,20,36,0,10,185,7,22,27,232,765
30019,1426.0157565,1753,1112,856,72,14,34799,63,472,364,270,49,114,0,40,90,2,31,25,113,1462
30037,1174.4221195,724,471,337,105,13,27476,30,181,129,114,20,80,2,0,75,2,2,0,86,596
30039,1727.1612631,3269,2832,1280,263,57,29074,215,936,565,609,14,139,0,0,574,15,33,71,331,2375
30055,2642.2241746,1630,1045,704,124,2,27365,82,419,329,206,0,99,14,0,146,24,0,21,83,879
30057,3588.1558652,8218,7011,3481,860,136,34014,302,2283,1276,1176,77,664,199,631,553,47,82,309,985,8272
30065,1868.9567497,4807,2749,2077,898,118,22737,365,1169,1011,705,94,186,14,16,381,108,107,33,364,3498
30077,2326.041034,6861,3196,2388,666,24,25060,594,1335,1007,786,201,706,4,12,353,86,76,1615,469,6303
30079,1736.6019308,1342,697,540,146,30,28087,70,379,316,212,13,19,0,0,106,0,12,23,37,709
30087,5008.1329687,9250,4180,3147,1707,333,23471,744,1367,2715,1684,118,4129,9,56,836,130,155,89,1803,9455
30089,2760.399633,11521,6769,4953,2210,373,23822,942,3325,2067,2254,144,1128,18,17,1052,57,130,237,1766,9856
30093,717.9830293,34814,17150,15158,6464,862,26224,1911,6376,7028,6384,1140,3329,127,1559,1233,240,1496,1170,2702,35584
30097,1855.5039845,3653,2165,1547,287,13,29649,131,1084,766,491,78,257,0,26,180,14,41,21,177,3176
30109,888.6093939,1175,592,497,180,12,23137,102,246,336,152,54,57,15,5,70,3,15,26,167,805
31009,710.687905,480,325,218,60,0,26767,13,123,105,56,5,0,6,0,36,7,10,0,32,271
31013,1075.2920298,11089,5459,4801,1291,290,28835,621,1910,2824,1169,426,2017,54,679,287,73,272,212,827,9441
31015,539.9343955,2042,1408,903,213,15,27951,82,575,455,356,28,101,6,26,177,3,38,27,263,1413
31017,1221.3550134,2988,1880,1434,446,9,28860,180,792,599,421,77,118,18,37,133,27,55,45,319,2764
31029,894.418197,3734,1943,1714,308,51,29526,307,835,808,438,95,399,183,26,217,12,59,74,312,3657
31045,1396.4828983,8896,4252,3623,1124,56,26021,255,1577,1610,1005,302,1323,3,107,459,48,195,1046,942,7376
31049,439.8508625,1894,1040,824,188,47,27397,141,465,386,323,45,211,23,15,70,1,31,19,273,1574
31055,326.4105636,554992,232063,215787,68984,12759,33734,35961,68170,143044,57927,20759,167428,19690,42065,2553,4311,15437,12775,52641,589874
31057,919.6780338,2023,1130,865,203,15,25790,241,403,545,210,71,333,38,8,98,0,30,51,382,1164
31061,575.8154803,3006,1712,1354,406,24,27757,164,796,570,500,73,125,12,23,69,15,24,79,139,2063
31063,974.6308056,2609,1568,1116,257,49,28583,82,649,518,466,55,93,3,27,208,1,42,119,212,2156
31069,1705.4449361,1860,1257,871,165,12,33572,97,483,375,305,15,105,0,14,57,4,23,44,147,1187
31071,569.3299277,1975,1231,886,145,2,27109,56,558,405,301,61,67,0,14,142,7,16,50,73,1763
31073,458.1549023,2015,1297,877,101,33,34731,65,507,388,257,22,85,3,9,112,0,30,36,80,1106
31077,569.8109548,2410,1310,1034,226,17,26159,106,603,572,350,37,93,4,20,38,15,23,26,139,1828
31083,553.4661324,3438,2384,1521,381,24,27421,243,858,775,552,60,209,14,11,545,1,28,56,262,2234
31087,709.9422428,2843,1739,1209,352,56,26917,148,704,642,518,81,39,8,27,303,14,39,39,358,2126
31097,376.0723558,5197,2172,1820,386,44,23652,521,948,975,673,172,1010,110,86,135,39,130,1074,288,4469
31101,1061.5997599,8099,5452,3844,940,160,28410,531,2143,1611,1079,310,803,29,79,1259,54,231,84,690,6895
31105,951.845325,3667,1947,1571,341,137,23870,301,896,827,631,158,500,25,35,177,17,104,59,424,3006
31109,837.5662531,310094,129190,122646,38952,5979,30929,12495,40421,71260,32621,9747,57029,6166,23659,2233,2598,7033,13327,22423,288197
31113,570.6602761,886,418,341,69,0,24813,43,172,259,88,2,31,14,6,54,9,0,0,58,524
31115,563.5211474,585,444,279,48,2,28299,10,169,88,101,6,12,0,0,86,0,2,0,22,319
31117,858.9740847,454,247,203,77,0,26384,37,100,104,49,2,24,0,0,20,10,2,1,17,131
31119,572.6219322,35164,15240,14254,5393,575,27528,2260,5384,8817,3819,1215,7040,1397,1404,419,344,866,1075,2912,41327
31129,575.154986,4275,2456,1914,509,32,26735,235,1145,869,713,105,201,39,73,59,19,115,74,291,3339
31141,674.0995529,33063,13758,13000,2688,700,29847,2463,5585,8584,3167,826,6932,1500,936,628,325,558,460,2878,35266
31149,1008.2923197,1350,881,626,96,3,34441,50,367,226,173,18,35,7,7,79,2,8,60,170,967
31151,574.0612023,14288,5826,5073,1798,226,22943,1382,2027,3643,1597,464,4306,1010,210,316,190,80,962,1554,15133
31159,571.4292882,17127,7107,6596,1176,190,30694,643,2853,4020,1794,434,902,51,437,225,41,210,1422,912,17308
31161,2440.9588646,5234,2924,2251,934,65,27304,354,1314,1185,935,167,964,30,71,294,73,167,130,702,3994
31163,565.8283231,3042,1944,1358,339,28,27380,157,795,623,469,68,109,15,6,285,11,30,61,270,2034
31169,573.8067394,5098,2759,2283,416,28,28793,267,1278,1132,752,117,240,16,39,49,14,101,153,239,4818
31175,568.1115612,4224,2302,1840,438,39,28587,225,1031,953,656,106,205,19,117,69,24,84,73,395,4044
31179,442.9157568,9367,3894,3657,1150,105,27192,224,1418,1836,938,179,916,63,307,88,53,105,1260,337,9407
32005,709.7212373,47828,24208,20579,4434,1137,36390,2284,12611,8335,7254,1302,9103,769,1033,1316,514,506,268,4633,44304
32007,17169.1940248,52252,21350,17688,6124,1244,33091,4906,5477,14389,6095,1738,17294,1498,720,4251,598,604,860,5126,46406
32011,4175.6770122,1830,1174,750,141,0,34590,90,283,436,328,47,217,0,5,470,9,42,5,175,5372
32033,8874.5946957,9737,4525,3529,898,146,26412,996,1587,2005,1329,250,2710,82,26,668,98,93,1489,779,8602
32510,144.6619414,54467,23821,22461,7148,1654,29767,4939,10667,11247,11509,2187,17714,1661,3347,2593,980,1306,2104,5547,59125
33003,931.8615307,47840,40922,21070,4532,893,36033,2286,12516,7781,7407,1281,1941,45,1409,2514,348,1094,570,4664,46437
33011,876.5411527,411087,170155,159200,32560,10214,39478,23576,60825,86322,47563,12602,62265,7730,25569,3277,2968,9302,8355,26187,372171
34009,251.5078432,93705,99157,39904,10140,3490,38496,6156,23572,16613,12960,2280,13584,1126,5797,3317,576,3014,2561,5510,93679
34025,468.1732987,623387,261139,233874,45873,17324,48959,29723,103679,135336,62755,14215,153679,15899,35296,3137,3476,16289,6216,39319,568217
34027,460.5637831,494383,192378,180896,22607,12939,55826,19588,80497,107219,40995,9096,139211,16811,28026,450,2830,8499,8901,24961,534995
34035,301.8608903,330176,126209,117012,15319,8127,54393,12158,48929,74584,26240,6337,141135,10363,14750,220,1537,5574,4442,17223,346163
35027,4831.1128816,19482,18078,7815,3134,312,26534,1240,5399,3613,3573,349,7306,704,524,3504,192,248,189,1971,17991
35043,3710.1088684,140769,55831,50340,19895,5076,27549,9921,23111,33663,18412,4202,78849,2459,1432,4963,1500,1466,980,13764,105711
35055,2202.3719012,32888,20809,12127,6346,1257,23642,2610,7976,6053,6241,1110,21322,618,543,4000,246,764,637,3528,28943
35059,3825.0608918,4175,2345,1381,496,25,23968,616,810,790,742,118,2032,155,0,345,9,117,640,539,3872
36003,1029.3593888,47025,26300,18009,7146,1296,23030,3023,8444,9586,7447,1610,2634,206,577,4306,240,1644,4938,3223,44394
36007,705.8157329,194402,90830,78594,31349,6157,27744,12313,35621,37961,29877,6570,31530,2498,7358,4118,1182,9503,10230,7995,201630
36009,1308.3517442,77686,41520,31433,12411,2268,24628,6110,14106,17440,12172,2919,7261,559,1539,5599,591,3544,2672,5362,71542
36011,691.5822367,77868,36947,31251,8563,2084,29022,6812,13859,15627,10965,3409,7588,356,2341,3859,318,3304,4371,4045,67482
36013,1060.2236757,129656,67514,52572,23241,4126,24825,9985,24668,26748,19722,4928,16130,1677,3204,4521,790,5919,6004,7021,127151
36015,407.3515842,85740,38797,34373,11996,1981,28115,5789,15319,18660,12723,3641,11663,237,2182,2087,284,3846,4722,3779,84860
36019,1037.7539347,80794,36459,31395,11182,1809,26772,6658,12853,14535,12020,2879,8089,526,2027,4898,381,2916,7709,3373,81417
36029,1042.7237385,919866,427147,387847,129903,22583,32347,55426,158532,188543,119937,35149,222874,15265,34316,5861,4794,51601,28008,33726,920363
36033,1629.2128112,50692,25650,19088,8195,1539,25491,4702,8081,9912,7092,2139,9269,253,700,2892,366,1834,5847,2989,45183
36043,1411.5145642,62505,33774,24583,8951,2207,26151,4407,12251,13061,9720,2082,3358,364,1448,3208,421,2463,1248,3630,52162
36051,631.7619523,63907,27455,24383,7850,1257,27073,4403,10713,11596,7985,2021,5795,325,1103,2912,363,1899,6389,2024,56765
36055,656.8723392,744248,326920,300796,106115,23013,32502,49470,121631,157373,100026,30309,217121,17847,32809,2721,3474,34000,26981,28110,752765
36057,403.1163456,49426,23493,19665,9649,1801,25427,4852,8965,11285,7982,2182,8965,850,893,1604,370,2682,1048,3214,48093
36059,284.5900653,1356564,471835,445517,76461,30530,49211,82341,232164,295105,112217,24881,532139,68810,50142,863,11768,31328,20106,64633,1235891
36065,1212.3301613,230782,105102,90014,35271,5947,28548,18190,41650,49082,32735,9366,40680,5742,7146,6306,1542,10058,12521,9397,241537
36071,812.3206777,378227,142360,126776,43543,9057,33472,24774,50452,97099,44101,9800,132622,15163,12345,3363,4724,12014,10806,19347,327925
36077,1001.7270142,60244,31224,23556,8467,1930,27680,3497,12021,9878,8268,1600,5262,360,697,3731,398,2063,5613,3403,58278
36089,2679.2677954,109558,53102,41669,17248,3563,24473,8100,17884,22418,17078,4352,8788,1052,2420,5901,805,4025,11898,6268,105606
36093,204.5795324,154883,69302,53295,17200,5198,31412,10381,25515,33475,19762,4051,41234,1987,7036,551,609,6090,4680,7326,138403
36099,323.7093172,34612,16336,13522,3924,565,27366,3612,6322,6915,5422,1124,3739,221,359,2203,123,1098,3161,3072,31732
36105,968.1367649,75211,50457,27890,10646,2757,29292,7344,13552,16032,12002,2812,21101,1595,1397,4894,693,2840,3893,4489,66349
36123,338.1426057,25009,13795,9029,2719,552,27512,2287,4875,5650,3083,574,1323,162,348,1414,189,1154,1262,4642,21107
37003,259.9849362,37119,16399,13722,5333,1170,24452,4924,7089,7618,6510,912,4874,536,67,5111,393,498,1326,3869,27611
37011,247.3377644,17501,14166,6587,2056,300,20253,2325,3700,2707,2991,327,2203,194,1181,2241,109,258,3334,2256,17520
37013,831.9728012,47243,25930,19325,8966,1839,26233,4188,10808,9759,8824,1493,16149,483,597,6963,147,1481,484,4887,44686
37019,849.1869345,126860,86968,54226,16201,3430,31204,9523,37182,20621,21978,3069,23147,1136,3732,19513,971,2181,910,13788,117676
37029,240.328681,10447,4228,3836,1172,460,26951,1042,1782,2491,1402,317,2047,72,73,662,26,74,33,834,6795
37033,425.3657552,22746,10778,9110,4273,698,22982,3424,4590,4311,4008,535,8833,227,151,2904,177,891,1046,1974,15537
37039,455.5363265,27668,18104,11895,4516,702,22754,2912,7817,4771,5649,515,2417,153,30,3618,245,573,439,3829,26202
37043,214.9833341,10813,7309,5062,1700,105,26590,958,3172,1889,1986,174,680,46,116,1437,34,349,41,1570,8132
37045,464.2063373,97159,43579,36882,19262,4004,21920,10650,17418,21452,15736,3613,26192,493,1327,8420,758,2886,1679,11959,86904
37047,938.1160101,56293,26250,22306,12666,1487,22081,7262,10792,12179,10692,2371,22896,866,236,8234,529,1775,2991,7325,50522
37067,407.7816134,371573,163382,146685,63652,11564,29921,27935,56532,86795,37783,14762,159729,10844,22174,6245,3097,10993,10733,40458,358550
37073,340.6121249,11563,5336,4477,1270,381,25334,1145,2213,2398,2514,301,4275,14,0,1735,70,203,52,974,7631
37081,645.890079,523582,226743,202731,80771,16011,29708,37932,75740,117830,57584,21939,257199,13820,31582,6991,4643,13047,18602,52319,553980
37085,595.0260374,130361,51230,45086,21495,4338,23011,11435,15414,34765,16689,4762,49831,2210,629,11099,1054,2431,3241,14086,98822
37089,372.9300901,113625,56939,48281,11926,1535,29860,8546,28504,22002,16810,3027,19068,2908,1948,8753,1096,2267,1415,12919,101345
37099,491.1925323,42256,27073,16642,7439,926,24073,3141,7976,7163,5915,1278,8054,576,1059,4810,371,880,3720,5466,39713
37105,255.0618414,60125,24463,21744,9538,2268,23842,6663,9498,14870,9052,2115,25224,2709,859,3531,562,1245,943,8307,61076
37111,439.9545521,45109,21297,17961,7543,1143,22725,5283,8795,9276,9348,1608,5647,502,248,6643,488,1041,1131,5045,40141
37113,515.5838316,34410,25557,15699,5679,650,28429,2938,9653,6388,5999,900,3684,554,235,3507,328,846,360,4860,30816
37117,456.4247503,23054,11608,9471,4172,1134,23269,2767,5030,4775,4436,997,11051,114,84,2532,73,703,145,2389,21111
37129,192.2025107,224231,109244,93636,37602,7148,32629,10768,37427,42393,28069,7586,51376,2684,16258,4472,1268,5986,7164,22625,229706
37135,397.5325362,142938,57502,52529,17633,3353,40650,6478,18364,28526,12546,3703,43814,4075,8683,4799,1100,2644,11304,10248,134912
37137,336.5016309,12742,7721,5352,1696,414,27026,1192,3583,1971,2577,245,3284,158,56,1970,140,374,720,1484,11339
37143,247.1437647,13459,7136,5919,2055,383,25809,1361,3583,2579,2055,351,3755,128,109,1587,79,402,88,1688,10575
37149,237.6868283,20458,11674,9047,1906,475,30344,1433,6016,3428,3703,403,2915,130,598,1750,222,543,332,2015,16514
37173,527.7282515,14254,8951,5443,2436,420,20984,2141,2731,3196,2613,418,5386,35,46,2451,141,286,281,3031,17326
37175,378.4345911,33513,19560,14123,4776,829,27050,2900,9725,5373,5377,796,3249,316,254,2737,265,587,1273,4786,28321
37179,632.6878133,226694,79644,75165,19921,6213,34379,14675,27269,62740,21112,5828,62132,5613,1301,4666,1851,1923,2224,21183,169933
37183,834.8216065,1046558,421426,390498,99877,24819,39102,50481,113852,255854,88102,33903,415361,24803,71712,13644,8429,15586,21921,92204,966658
37191,553.9167022,124002,54074,48153,25847,4418,24124,13051,19322,29609,19818,5910,57362,4889,1893,13379,1175,4072,3054,15791,110834
37193,754.5397389,68460,33480,28355,13423,1799,23745,10522,14007,14255,12672,2033,8520,914,643,9235,443,1699,897,7484,61107
37195,367.5740403,81336,36005,32128,17141,3044,24273,10880,13809,19013,12604,3967,42950,1504,1014,4873,1015,3065,1549,10276,85489
37199,312.5920506,17667,11211,7402,3361,605,23264,2076,4379,3296,3248,454,1307,236,212,2427,116,372,150,2196,11516
