FIPS,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL
21233,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
22005,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
22011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
22023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
22053,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
22057,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22073,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
22079,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
22081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
22089,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
22099,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
22111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
22121,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
22123,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
23003,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
23015,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
24003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
24005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
24011,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
24017,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
24027,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
24041,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
24045,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
25001,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
25005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
25015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
25021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
25027,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
26003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
26009,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
26011,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
26019,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
26025,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
26031,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
26039,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
26045,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
26051,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
26057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
26065,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
26071,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
26077,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
26081,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
26083,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
26089,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
26101,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
26125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
26131,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
26141,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
26161,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
27001,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27007,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
27009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
27011,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
27019,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
27021,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27027,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
27037,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
27039,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
27057,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27073,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27075,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
27081,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27083,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
27095,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
27099,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
27101,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
27113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
27117,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
27119,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
27131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
27139,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
27141,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
27145,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
27149,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
27155,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27159,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
27165,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
27169,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
27171,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
28019,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
28037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
28067,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
28073,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28075,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
28077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
28085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
28131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
28137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
28139,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28149,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
28155,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29005,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
29009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
29017,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
29019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
29027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
29035,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
29053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
29065,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
29067,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29077,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
29093,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
29095,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
29101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
29111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
29117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
29123,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
29135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
29147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
29163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
29165,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
29169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
29175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
29179,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
29187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
29201,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
29207,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
29209,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
29211,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
29213,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
29225,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
30011,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30019,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30037,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30039,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30055,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30057,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
30077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
30079,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30087,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
30089,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
30097,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30109,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
31009,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
31015,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31017,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31029,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
31045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
31049,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31055,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
31057,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
31061,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31063,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31069,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31071,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31073,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31077,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31083,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31087,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
31101,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31105,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
31113,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
31115,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
31119,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
31129,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31141,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
31149,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31151,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
31159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
31161,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31163,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31169,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31175,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
32005,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
32007,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
32011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
32033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
32510,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
33003,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
33011,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
34009,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
34025,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
34027,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
34035,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
35027,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
35043,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
35055,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
35059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
36003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
36007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
36009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
36011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
36013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
36015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
36019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
36029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
36033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
36043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
36051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
36055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
36057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
36059,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
36065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
36071,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
36077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
36089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
36093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
36099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
36105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
36123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
37003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
37011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
37013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
37019,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
37029,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
37039,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
37043,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
37045,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
37067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
37073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
37081,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
37085,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
37089,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
37099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
37105,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
37111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
37113,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
37117,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37129,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
37135,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
37137,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
37143,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
37149,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
37173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
37175,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
37179,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
37183,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
37191,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
37193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
37195,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
37199,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
38013,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
38015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
38017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
38019,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
38023,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
38029,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
38035,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
38037,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
38039,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
38045,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
38047,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
38051,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
38063,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
38071,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
38077,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
38083,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
38087,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
38089,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
38093,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
38101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
38103,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
39001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
39031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
39041,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
39047,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
39049,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
39079,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39087,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
39097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
39101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
39115,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
39129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
39131,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
39173,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
40003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
40007,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
40009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
40011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
40025,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
40029,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
40039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
40041,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
40043,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
40057,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
40069,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
40073,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
40077,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
40079,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
40097,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
40099,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
40101,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
40109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
40111,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40115,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
40121,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
40127,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
40143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
40151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41001,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
41003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
41005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
41013,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
41015,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
41019,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
41025,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41027,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
41031,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41039,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
41041,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
41057,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
41063,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
41067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
42011,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
42021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
42023,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
